,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_cylinderVolume,car_driveMode,car_fuel,car_gear,verified,car_address,car_title,car_photo,dealer_name,dealer_address,sunroof,TPMS,SRS,keyless,ESP,ABS,cruise_sys,HID_head,isofix,electric_seat,auto_AC,navi_sys,IVI_sys,leather_seat,parking_radar,parking_camera,BSM,LDW,source
5273,233581,MAZDA,MAZDA 3,2012,137855,328000,白,2000,2.0,,手自排,0,彰化縣,2012年 MAZDA 馬3 2.0L 白,https://www.hotcar.com.tw/UPLOAD/CW/HD2017/2580045.jpg,高通汽車,彰化縣花壇鄉橋頭村中山路一段308號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5274,233580,TOYOTA,CAMRY,2015,80000,478000,黑,2000,2.0,,手自排,0,雲林縣,2015年CAMRY~2.0CC,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2559822.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,HOT
5275,233579,TOYOTA,VIOS,2009,164919,188000,黑,1500,2.0,,自排,0,基隆市,捷立嚴選☆2009年【精裝E版】里程保證〃全車原鈑件〃雙色皮椅〃鈦銀方向盤〃鋁圈,https://www.hotcar.com.tw/UPLOAD/CW/HA2002/2559812.jpg,捷立汽車,基隆市暖暖區八堵路193之3號,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,HOT
5276,233576,HONDA,CIVIC,2007,180000,188000,白,2000,2.0,,手自排,0,雲林縣,2007年K12~2.0,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2559785.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,HOT
5277,233572,M-BENZ,C-CLASS COUPE,2016,70000,1550000,黑,2000,,,手自排,0,桃園市,2017年式 C300 COUPE AMG 4MATIC,https://www.hotcar.com.tw/UPLOAD/CW/HC1107/2593601.jpg,尚郡汽車,桃園市八德區和強路250-1號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HOT
5278,233570,HYUNDAI,TUCSON,2013,110000,290000,白,2000,,,手自排,0,桃園市,2013 Hyundai ix35 2.0豪華型,https://www.hotcar.com.tw/UPLOAD/CW/HC1107/2559699.jpg,尚郡汽車,桃園市八德區和強路250-1號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HOT
5279,233564,HONDA,FIT,2016,90000,428000,白,1500,2.0,,手自排,0,台南市,2016年 HONDA FIT S版本  一手車 女業務用車 全車原鈑件 ,https://www.hotcar.com.tw/UPLOAD/CW/HE1035/2563377.jpg,豐馳汽車,台南市仁德區中山路21號1樓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5280,233560,TOYOTA,WISH,2012,219056,418000,銀,2000,2.0,,自排,0,宜蘭縣,七人座首選車款 TOYOTA-WISH,https://www.hotcar.com.tw/UPLOAD/CW/HG1012/2559554.jpg,蠻牛優質車,宜蘭縣宜蘭市中山路一段207號,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,HOT
5281,233555,MAZDA,MAZDA3 5門,2012,130000,318000,鐵灰,2000,2.0,,手自排,0,雲林縣,2012年馬三～五門~2.0CC 頂級免鑰匙IKEY,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2559484.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,HOT
5282,233554,BMW,335I,2008,210000,358000,鐵灰,3000,2.0,,手自排,0,雲林縣,2008年335i~3.0 CC,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2559476.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,HOT
5283,233553,TOYOTA,VIOS,2014,100000,268000,黑,1500,2.0,,手自排,0,雲林縣,2014年VIOS~1500CC,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2559470.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,HOT
5284,233550,BMW,740LI,2010,220000,598000,黑,3000,2.0,,手自排,0,雲林縣,2010年740LI,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2559450.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,HOT
5285,233548,HONDA,HR-V,2018,87071,598000,鐵灰,1800,2.0,,手自排,0,雲林縣,2018年HR-V 1.8S版,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2559425.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,HOT
5286,233515,INFINITI,G37,2010,90000,898000,白,3700,4.0,,自排,0,桃園市,10年 G37 CC 白色 3.7 敞篷式,https://www.hotcar.com.tw/UPLOAD/CW/HC1144/2592260.jpg,億誠國際,桃園市蘆竹區中正北路1119-1號,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,HOT
5287,233500,MITSUBISHI,ZINGER,2012,224361,238000,銀,2400,2.0,,自排,0,基隆市,捷立嚴選【商用車】2012年〃新引擎〃馬力足〃里程保證〃中央空調〃鋁圈〃後檔雨刷,https://www.hotcar.com.tw/UPLOAD/CW/HA2002/2558998.jpg,捷立汽車,基隆市暖暖區八堵路193之3號,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,HOT
5288,233496,TOYOTA,CAMRY,2011,217119,218000,黑,3500,2.0,,手自排,0,雲林縣,無待修,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2558955.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,HOT
5289,233487,TOYOTA,VIOS,2017,103245,398000,黑,1500,,,手自排,0,彰化縣,2017年 TOYOTA VIOS 1.5L 黑,https://www.hotcar.com.tw/UPLOAD/CW/HD2017/2558847.jpg,高通汽車,彰化縣花壇鄉橋頭村中山路一段308號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5290,233475,VOLKSWAGEN,PASSAT,2017,30000,838000,銀,1800,2.0,,手自排,0,台北市,上順2017 福斯 PASSAT 1.8 導航 全景天窗 僅跑3萬多,https://www.hotcar.com.tw/UPLOAD/CW/HB1018/2558651.jpg,上順汽車,台北市北投區承德路7段403-7號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,HOT
5291,233449,AUDI,A3 SPORTBACK,2010,120000,368000,白,1800,2.0,,手自排,0,彰化縣,一手車 內外漂亮 SPORTBACK版,https://www.hotcar.com.tw/UPLOAD/CW/HD2041/2566080.jpg,唯家汽車,彰化縣花壇鄉中山路二段578號 (國彰駕訓班正對面),0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,HOT
5292,233441,TOYOTA,CAMRY,2007,189085,198000,黑,2000,2.0,,手自排,0,彰化縣,大空間  省油   CP直高,https://www.hotcar.com.tw/UPLOAD/CW/HD2030/2558332.jpg,品尊汽車,彰化縣彰化市南興里中山路一段１１-3號(山隆加油站斜對面),1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,HOT
5293,233438,TOYOTA,VIOS,2007,120000,138000,銀,1500,2.0,,自排,0,彰化縣,省油  操控佳,https://www.hotcar.com.tw/UPLOAD/CW/HD2030/2558303.jpg,品尊汽車,彰化縣彰化市南興里中山路一段１１-3號(山隆加油站斜對面),0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,HOT
5294,233434,TOYOTA,RAV4,2019,18000,968000,黑,2500,4.0,,手自排,0,桃園市,2019 TOYOTA RAV4,https://www.hotcar.com.tw/UPLOAD/CW/HC1146/2558266.jpg,旭揚汽車,桃園市八德區和強路131號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5295,233431,TOYOTA,HIACE,2003,163934,298000,銀,2700,2.0,,自排,0,嘉義縣,自排 大空間8人座 載客載貨都適用 實跑16萬里程保證 後座獨立空調 車況極佳 ,https://www.hotcar.com.tw/UPLOAD/CW/HE2012/2558228.jpg,凱翔汽車,嘉義縣水上鄉中山路二段1268號(近喜多多餐廳),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5296,233430,BMW,X3,2005,167645,288000,銀,3000,,,手自排,0,台中市,2005年BMW休旅車~X3,https://www.hotcar.com.tw/UPLOAD/CW/HD1112/2558217.jpg,豐銓汽車,台中市北屯區崇德路三段888號,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,HOT
5297,233424,MITSUBISHI,ZINGER,2006,246446,98000,淺藍,2400,2.0,,自排,0,基隆市,2006年 中華勁哥 2.4 車美,https://www.hotcar.com.tw/UPLOAD/CW/HA2006/2558155.jpg,九泰汽車,基隆市安樂區基金一路127號,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,HOT
5298,233414,TOYOTA,RAV4,2010,182683,298000,黑,2400,2.0,,自排,0,南投縣,2010 RAV4,https://www.hotcar.com.tw/UPLOAD/CW/HD3006/2558064.jpg,五角汽車,南投縣草屯鎮碧山路680號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5299,233409,HONDA,CIVIC,2010,133842,328000,鐵灰,1800,2.0,,手自排,0,台南市,頂級版 換檔撥片 定速 ABS 天窗 恆溫空調 里程保證 電動後視鏡,https://www.hotcar.com.tw/UPLOAD/CW/HE1036/2558005.jpg,上遠汽車,台南市永康區永大路二段267號,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,HOT
5300,233392,MITSUBISHI,OUTLANDER,2016,110000,550000,黑,2400,2.0,,自排,0,新北市,2016年 奧蘭多 尊爵黑 大空間 舒適 休旅車 家庭用車 !,https://www.hotcar.com.tw/UPLOAD/CW/HA1036/2557818.jpg,宜竣汽車,新北市板橋區篤行路三段8號,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,HOT
5301,233382,TOYOTA,ALTIS,2007,251162,188000,鐵灰,1800,2.0,,自排,0,嘉義市,2007年阿提斯 灰色.黑內裝.車況讚無事故,https://www.hotcar.com.tw/UPLOAD/CW/HE2020/2557679.jpg,祥順汽車,嘉義市西區中興路422之1號,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,HOT
5302,233372,HYUNDAI,TUCSON,2014,44977,488000,白,2400,2.0,,手自排,0,新北市,2014年TUCSON休旅車IX35純跑4萬多公里超美滴,https://www.hotcar.com.tw/UPLOAD/CW/HA1070/2557552.jpg,大裕汽車,新北市新莊區新北大道三段2-2號,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,HOT
5303,233370,HONDA,CIVIC,2008,40661,288000,白,1800,2.0,,手自排,0,新北市,08年喜美純跑4萬公里很重要,https://www.hotcar.com.tw/UPLOAD/CW/HA1070/2557519.jpg,大裕汽車,新北市新莊區新北大道三段2-2號,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,HOT
5304,233365,M-BENZ,GLB250,2020,3158,2338000,白,2000,4.0,,自排,0,台南市,GLB250 AMG 第三排座椅 全景 免鑰匙 感應尾門 CarPlay 盲點 ,https://www.hotcar.com.tw/UPLOAD/CW/HE1037/2557420.jpg,鼎翔汽車,台南市永康區中華路1028號,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,HOT
5305,233360,NISSAN,LIVINA,2009,160358,178000,鐵灰,1800,2.0,,自排,0,新北市,GRAND LIVINA 1.8 七人座,https://www.hotcar.com.tw/UPLOAD/CW/HA1048/2557341.jpg,東揚汽車商行,新北市三峽區介壽路二段2-3號,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,HOT
5306,233359,MITSUBISHI,OUTLANDER,2019,3000,818000,白,2400,4.0,,手自排,0,台北市,上順2019 Outlander 2.4 天窗4WD 7安ACC僅跑3千原廠保養,https://www.hotcar.com.tw/UPLOAD/CW/HB1018/2557318.jpg,上順汽車,台北市北投區承德路7段403-7號,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,HOT
5307,233357,TOYOTA,SIENTA,2018,37825,455000,黑,1800,2.0,,自排,0,嘉義縣,"省油省稅金.免鑰匙.大空間休旅車.超級便宜!! 指名找林經理才有,享優惠.",https://www.hotcar.com.tw/UPLOAD/CW/HE2010/2557292.jpg,順久汽車,嘉義縣太保市麻太路2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5308,233343,HONDA,CIVIC,2008,190000,268000,白,1800,2.0,,自排,0,新北市,本田經典之作 HONDA CIVIC,https://www.hotcar.com.tw/UPLOAD/CW/HA1061/2557090.jpg,永裕車業,新北市板橋區文化路一段201之1號,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,HOT
5309,233320,PEUGEOT,1007,2005,117919,178000,黑,1400,2.0,,自排,0,嘉義縣,寶獅1007頂級型 1.4省油省稅金4人座 實跑11萬7里程保證 全景天窗 雙電,https://www.hotcar.com.tw/UPLOAD/CW/HE2012/2556636.jpg,凱翔汽車,嘉義縣水上鄉中山路二段1268號(近喜多多餐廳),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5310,233319,NISSAN,LIVINA,2015,103165,338000,白,1600,2.0,,自排,0,嘉義縣,一手車實跑10萬里程保證 省油大空間 保證無重大事故無泡水 保固兩年五萬公里,https://www.hotcar.com.tw/UPLOAD/CW/HE2012/2556617.jpg,凱翔汽車,嘉義縣水上鄉中山路二段1268號(近喜多多餐廳),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5311,233315,LUXGEN,U6 TURBO,2014,110244,398000,黑,2000,2.0,,手自排,0,嘉義縣,2.0渦輪增壓 一手車原廠紀錄實跑11萬里程保證 IKEY 換檔撥片 環景攝影 ,https://www.hotcar.com.tw/UPLOAD/CW/HE2012/2556571.jpg,凱翔汽車,嘉義縣水上鄉中山路二段1268號(近喜多多餐廳),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5312,233246,PEUGEOT,5008,2011,160000,428000,銀,2000,2.0,,手自排,0,桃園市,桃園【高昇汽車】11年12領牌 5008HDi 2.0 車況極佳全景天窗HUD,https://www.hotcar.com.tw/UPLOAD/CW/HB1009/2555402.jpg,高昇汽車,桃園市蘆竹區中正北路692號,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,HOT
5313,233229,VOLKSWAGEN,GOLF,2012,126045,288000,銀,1600,2.0,,手自排,0,高雄市,導航、倒車影像、定速、改裝避震器、排氣管、鋁圈..,https://www.hotcar.com.tw/UPLOAD/CW/HF1038/2555084.jpg,鑫勝汽車,高雄市鼓山區翠華路307-1號,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,HOT
5314,233222,LEXUS,IS250,2011,105898,478000,白,2500,2.0,,手自排,0,新北市,Lexus IS250 頂級Navi版 卡夢小鴨尾 雙出排氣管 僅跑10萬 ,https://www.hotcar.com.tw/UPLOAD/CW/HA1074/2554959.jpg,弘國汽車,新北市五股區新五路三段27號,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,HOT
5315,233205,FORD,FOCUS 四門,2013,66871,298000,白,1600,2.0,,自排,0,桃園市,2013年FOCUS四門,https://www.hotcar.com.tw/UPLOAD/CW/HC1140/2554744.jpg,旭騰汽車,桃園市中壢區新中北路819-8號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5316,233194,TOYOTA,VIOS,2015,81902,338000,白,1500,2.0,,自排,0,嘉義縣,一手車實跑8萬里程保證 省油 少毛病 YES認證合格 保固兩年五萬公里 ,https://www.hotcar.com.tw/UPLOAD/CW/HE2012/2554598.jpg,凱翔汽車,嘉義縣水上鄉中山路二段1268號(近喜多多餐廳),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5317,233158,HYUNDAI,ELANTRA,2013,102109,238000,黑,1800,2.0,,手自排,0,台南市,嚴選好車 GLS豪華版 車身有碰撞誠實告知 僅跑10萬 雙安/恆溫/安卓機,https://www.hotcar.com.tw/UPLOAD/CW/HE1040/2554250.jpg,永二車酷,台南市永康區中正北路930號,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,HOT
5318,233155,SUZUKI,JIMNY,2021,38,868000,深藍,1500,,,手自排,0,桃園市,2021 SUZUKI JIMNY 全新領牌車,https://www.hotcar.com.tw/UPLOAD/CW/HC1146/2554207.jpg,旭揚汽車,桃園市八德區和強路131號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5319,233146,TOYOTA,CAMRY,2006,158038,228000,白,2000,2.0,,自排,0,台中市,拼俗價  一手 07年式 女用原版件 無事故 里程少 優質美車....,https://www.hotcar.com.tw/UPLOAD/CW/HD1112/2554148.jpg,豐銓汽車,台中市北屯區崇德路三段888號,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,HOT
5320,233133,M-BENZ,GLC43,2017,12990,2548000,黑,3000,4.0,,手自排,0,台南市,GLC43 AMG 夜色 柏林 抬顯 環景 前後雷達 全景 加熱記憶椅 紅色全帶,https://www.hotcar.com.tw/UPLOAD/CW/HE1037/2553691.jpg,鼎翔汽車,台南市永康區中華路1028號,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,HOT
5321,233126,BMW,318I,2003,204374,158000,銀,2000,2.0,,自排,0,基隆市,優質進口車 2003.BMW 318IZA,https://www.hotcar.com.tw/UPLOAD/CW/HA2008/2553893.jpg,捷飛汽車,基隆市七堵區八德路26之1號,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,HOT
5322,233123,NISSAN,LIVINA,2009,143755,218000,白,1800,2.0,,自排,0,新北市,1.8cc頂級七人座~高cp值載人舒適稅金便宜,https://www.hotcar.com.tw/UPLOAD/CW/HA1060/2553818.jpg,力福汽車,新北市三重區重陽路三段8號,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,HOT
5323,233121,FORD,FOCUS 五門,2006,290000,168000,黃,2000,2.0,,手排,0,桃園市,FORD - FOCUS,https://www.hotcar.com.tw/UPLOAD/CW/HC1138/2553794.jpg,崇宇汽車,桃園市中壢區中正路1094號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5324,233112,MAZDA,MAZDA 5,2011,153863,288000,黑,2000,2.0,,手自排,0,台北市,一手7人座美車,https://www.hotcar.com.tw/UPLOAD/CW/HB1019/2553733.jpg,信昇汽車,台北市北投區承德路六段335之6號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5325,233093,M-BENZ,E200,2016,82171,1398000,黑,2000,2.0,,手自排,0,台南市,總代理 E200 AMG 柏林 主動停車 倒攝 盲點 電動記憶椅 天窗 免鑰匙,https://www.hotcar.com.tw/UPLOAD/CW/HE1037/2553451.jpg,鼎翔汽車,台南市永康區中華路1028號,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,HOT
5326,233091,INFINITI,FX35,2010,79070,538000,鐵灰,3500,2.0,,自排,0,台中市,2010 FX35 3.5 Premium,https://www.hotcar.com.tw/UPLOAD/CW/HD1103/2553383.jpg,和佳汽車,台中市沙鹿區屏西路66號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,HOT
5327,233089,AUDI,A3,2012,110000,498000,白,1800,,,自排,0,桃園市,2012年 A3 TFSI 1.8 白色,https://www.hotcar.com.tw/UPLOAD/CW/HC1144/2592271.jpg,億誠國際,桃園市蘆竹區中正北路1119-1號,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,HOT
5328,233064,MAZDA,MAZDA3 5門,2007,155000,218000,紅,2000,2.0,,自排,0,桃園市,2007 馬3 5D,https://www.hotcar.com.tw/UPLOAD/CW/HC1119/2553060.jpg,凱升汽車商行,桃園市桃園區中山路616號,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,HOT
5329,233058,TOYOTA,CAMRY,2009,171798,260000,鐵灰,2000,2.0,,自排,0,嘉義市,黑內裝,https://www.hotcar.com.tw/UPLOAD/CW/HE2019/2552955.jpg,鳳梨中古車,嘉義市西區北港路977號,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,HOT
5330,233056,NISSAN,TIIDA 5門,2014,109849,398000,白,1600,2.0,,自排,0,彰化縣,車況佳,https://www.hotcar.com.tw/UPLOAD/CW/HD2036/2581441.jpg,峰昌汽車,彰化縣和美鎮線東路三段471號,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,HOT
5331,233050,FORD,FOCUS 五門,2017,80000,628000,白,1500,,,手自排,0,新北市,MK3.5代頂級運動版FOCUS 有ACC,https://www.hotcar.com.tw/UPLOAD/CW/HA1061/2552844.jpg,永裕車業,新北市板橋區文化路一段201之1號,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,HOT
5332,233043,SUZUKI,SWIFT,2008,100000,228000,鐵灰,1500,,,手自排,0,台中市,2008年SWIFT T3包 空間大 省油省稅金,https://www.hotcar.com.tw/UPLOAD/CW/HD1104/2552752.jpg,勝榮汽車,台中市大雅區中科路1086,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,HOT
5333,233039,M-BENZ,C-CLASS ESTATE,2017,39000,1850000,白,2000,2.0,,手自排,0,台中市,C250 Estate AMG~有三顆按鍵～改款9速變速箱~環景~自動停車~抬頭,https://www.hotcar.com.tw/UPLOAD/CW/HD1114/2552686.jpg,昶浤汽車,台中市霧峰區中正路1217-1號,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,HOT
5334,233033,NISSAN,LIVINA,2009,170101,208000,鐵灰,1600,2.0,,手自排,0,桃園市,2009 Livina ,https://www.hotcar.com.tw/UPLOAD/CW/HA1042/2552614.jpg,丞鎰汽車,桃園市八德區和平路875-1號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5335,233032,HYUNDAI,ELANTRA,2017,83392,368000,鐵灰,1600,2.0,,手自排,0,高雄市,豪華版，流線動感、把妹神車,https://www.hotcar.com.tw/UPLOAD/CW/HF1038/2567590.jpg,鑫勝汽車,高雄市鼓山區翠華路307-1號,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,HOT
5336,233022,NISSAN,TIIDA 5門,2011,132235,268000,白,1800,2.0,,自排,0,屏東縣,小資女首選》霧燈/ABS/雙安/I-KEY/定速/恆溫空調/液晶螢幕/數位電視,https://www.hotcar.com.tw/UPLOAD/CW/HF2002/2552502.jpg,大衛汽車,屏東縣屏東市瑞光路三段176號,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,HOT
5337,233021,MITSUBISHI,CANTER,2005,308366,348000,深藍,2800,2.0,,手排,0,屏東縣,2005堅達 11呎半 柴油 帆布 尾門,https://www.hotcar.com.tw/UPLOAD/CW/HF2011/2552428.jpg,充昱汽車,屏東縣屏東市海豐街1-33號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5338,233020,TOYOTA,ZACE SURF,2005,163366,138000,深藍,1800,2.0,,自排,0,台南市,旅遊載貨好幫手~省油一哥~,https://www.hotcar.com.tw/UPLOAD/CW/HE1026/2552488.jpg,華強汽車,台南市永康區東橋六街61號對面,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5339,233018,M-BENZ,S400,2014,100000,1680000,黑,3000,2.0,,手自排,0,桃園市,忠泰 2014 M-BENZ S400 LWB 一手車 原廠保養 選配舒適座椅,https://www.hotcar.com.tw/UPLOAD/CW/HC1089/2552313.jpg,忠泰汽車,桃園市桃園區經國路461號,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,HOT
5340,233013,TOYOTA,WISH,2005,272734,158000,銀,2000,2.0,,自排,0,台南市,旅遊載貨好幫手~省油一哥,https://www.hotcar.com.tw/UPLOAD/CW/HE1026/2552388.jpg,華強汽車,台南市永康區東橋六街61號對面,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5341,233009,MITSUBISHI,CANTER,2009,168503,588000,白,3000,2.0,,自排,0,台南市,生意好幫手~一手車里程保證~可貸款,https://www.hotcar.com.tw/UPLOAD/CW/HE1026/2552354.jpg,華強汽車,台南市永康區東橋六街61號對面,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5342,233001,HONDA,CIVIC,2010,110000,268000,白,1800,2.0,,自排,0,雲林縣,2010年 喜美八代 一手車 僅跑11萬,https://www.hotcar.com.tw/UPLOAD/CW/HE3018/2552240.jpg,泳嘉汽車商行,雲林縣斗六市文化路347之1號,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,HOT
5343,232984,TOYOTA,VIOS,2009,161187,195000,黑,1500,2.0,,自排,0,嘉義縣,"超級便宜!! 指名找林經理才有,享優惠.再贈送行車紀錄器前後錄影.",https://www.hotcar.com.tw/UPLOAD/CW/HE2010/2552046.jpg,順久汽車,嘉義縣太保市麻太路2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5344,232978,NISSAN,SENTRA,2014,151717,305000,深藍,1800,2.0,,自排,0,嘉義縣,"房車大小稅金省.還有後座出風口.超級便宜!! 指名找林經理才有,享優惠.",https://www.hotcar.com.tw/UPLOAD/CW/HE2010/2551967.jpg,順久汽車,嘉義縣太保市麻太路2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5345,232969,TOYOTA,SIENTA,2017,78329,455000,銀,1800,2.0,,自排,0,嘉義縣,"免鑰匙.省油省稅金大空間休旅車.超級便宜!! 指名找林經理才有,享優惠.",https://www.hotcar.com.tw/UPLOAD/CW/HE2010/2551813.jpg,順久汽車,嘉義縣太保市麻太路2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5346,232964,TOYOTA,ALTIS,2012,191112,338000,黑,1800,2.0,,手自排,0,嘉義縣,一手車實跑19萬里程保證 天窗 定速 方向盤音響快控鍵 保固一年兩萬公里,https://www.hotcar.com.tw/UPLOAD/CW/HE2012/2551772.jpg,凱翔汽車,嘉義縣水上鄉中山路二段1268號(近喜多多餐廳),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5347,232960,MAZDA,MAZDA 3,2014,78525,388000,白,1600,2.0,,手自排,0,嘉義縣,一手車原廠紀錄實跑7萬8里程保證 原廠影音主機 倒車顯影 導航 數位電視 天窗 ,https://www.hotcar.com.tw/UPLOAD/CW/HE2012/2551689.jpg,凱翔汽車,嘉義縣水上鄉中山路二段1268號(近喜多多餐廳),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
5348,232959,FORD,ESCAPE,2013,167178,268000,白,2300,2.0,,自排,0,嘉義縣,一手車原廠紀錄實跑16萬7里程保證 影音主機 4安 後座雙螢幕 保固兩年五萬公里,https://www.hotcar.com.tw/UPLOAD/CW/HE2012/2551670.jpg,凱翔汽車,嘉義縣水上鄉中山路二段1268號(近喜多多餐廳),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
