,car_brand,car_model,car_year,car_mileage,car_price,source
503,SUBARU,FORESTER ,2014,149220,469000,SUM
504,TOYOTA,YARIS ,2014,114795,358000,SUM
505,TOYOTA,WISH ,2012,120272,425000,SUM
506,HYUNDAI,I10 ,2015,57020,228000,SUM
507,TOYOTA,WISH ,2015,60666,498000,SUM
508,LUXGEN,U5,2018,45481,448000,SUM
509,TOYOTA,CAMRY ,2009,196913,245000,SUM
510,NISSAN,LIVINA,2018,23498,418000,SUM
511,HONDA,FIT ,2018,14012,538000,SUM
512,HYUNDAI,ELANTRA EX ,2016,91349,359000,SUM
513,HYUNDAI,ELANTRA ,2013,145808,338000,SUM
514,TOYOTA,CAMRY ,2016,127000,538000,SUM
515,MITSUBISHI,LANCER IO ,2016,51550,428000,SUM
517,HYUNDAI,VELOSTER ,2018,10822,849000,SUM
518,HYUNDAI,ELANTRA EX ,2016,80250,419000,SUM
519,NISSAN,X-TRAIL ,2017,58571,588000,SUM
520,TOYOTA,PREVIA ,2016,77144,919000,SUM
521,FORD,FIESTA ,2015,38884,438000,SUM
522,BMW,5 SERIES SEDAN F10,2015,100450,998000,SUM
523,HONDA,FIT ,2010,117246,288000,SUM
524,FORD,ECONOVAN貨車 ,2013,115433,298000,SUM
525,TOYOTA,ALTIS ,2012,130093,338000,SUM
526,BMW,X5 F15 ,2015,82775,1298000,SUM
527,TOYOTA,CAMRY ,2018,43382,618000,SUM
528,TOYOTA,WISH ,2015,72477,508000,SUM
529,NISSAN,X-TRAIL ,2015,81887,498000,SUM
530,MAZDA,MAZDA 3 5D,2019,15789,858000,SUM
531,NISSAN,LIVINA,2019,10967,458000,SUM
532,NISSAN,SUPER SENTRA ,2015,72653,338000,SUM
533,HONDA,CIVIC,2014,140004,418000,SUM
534,NISSAN,X-TRAIL ,2016,57806,578000,SUM
535,BMW,3 SERIES SEDAN F30,2016,56205,1100000,SUM
536,MAZDA,MAZDA 5 ,2014,99300,468000,SUM
537,MAZDA,MAZDA 5 ,2010,160992,288000,SUM
538,BMW,X1 F48 ,2018,31403,1228000,SUM
539,TOYOTA,CAMRY ,2015,119501,409000,SUM
540,TOYOTA,CAMRY ,2011,185965,298000,SUM
541,FORD,FOCUS ,2012,55976,278000,SUM
542,SUBARU,OUTBACK ,2017,49110,739000,SUM
543,HONDA,CR-V ,2013,96000,498000,SUM
544,MITSUBISHI,LANCER FORTIS ,2011,139285,248000,SUM
545,FORD,FOCUS 5D,2015,114593,398000,SUM
546,HYUNDAI,ELANTRA ,2014,89552,408000,SUM
547,MITSUBISHI,DELICA貨車,2016,99050,348000,SUM
548,NISSAN,BIG TIIDA 5D ,2013,88851,375000,SUM
549,MAZDA,MAZDA 3 5D ,2013,76552,319000,SUM
550,MITSUBISHI,VERYCA 貨車,2018,97112,368000,SUM
551,LUXGEN,U5,2017,31406,488000,SUM
552,HONDA,CR-V ,2014,61887,565000,SUM
553,MAZDA,MAZDA 3 4D ,2014,49984,338000,SUM
555,FORD,FOCUS,2013,219000,288000,SUM
556,NISSAN,LIVINA,2014,51473,328000,SUM
557,LUXGEN,U5,2017,87718,378000,SUM
558,FORD,KUGA ,2015,178171,499000,SUM
559,HONDA,CR-V ,2014,80333,505000,SUM
560,TOYOTA,CAMRY ,2016,87323,508000,SUM
561,TOYOTA,YARIS ,2019,50000,518000,SUM
562,HYUNDAI,GETZ 5D,2009,88816,188000,SUM
564,BENZ,C-CLASS SEDAN W205 ,2019,14000,1488000,SUM
565,SUZUKI,VITARA ,2017,48533,588000,SUM
566,TOYOTA,ALTIS ,2010,150000,258000,SUM
567,NISSAN,KICKS,2019,10000,638000,SUM
568,FORD,FOCUS 5D ,2017,50489,588000,SUM
569,MAZDA,CX-30,2019,26687,878000,SUM
570,HONDA,HR-V,2018,51115,618000,SUM
571,TOYOTA,RAV4 ,2015,54900,658000,SUM
572,BENZ,C-CLASS W205 COUPE ,2016,58000,1450000,SUM
573,TOYOTA,ALTIS ,2014,99002,418000,SUM
574,VOLVO,V60,2017,67883,928000,SUM
575,NISSAN,LIVINA,2017,126035,298000,SUM
576,MAZDA,CX-9,2018,29431,1098000,SUM
577,LEXUS,ES ,2018,30000,1358000,SUM
578,BMW,X5 F15 ,2015,57860,1288000,SUM
579,NISSAN,LIVINA,2012,240185,179000,SUM
580,TOYOTA,SIENTA,2020,11496,668000,SUM
581,SUBARU,FORESTER ,2018,25393,798000,SUM
582,HONDA,CR-V ,2015,80000,638000,SUM
583,LEXUS,IS ,2018,65000,1298000,SUM
584,NISSAN,KICKS,2019,40845,585000,SUM
585,TOYOTA,ALTIS ,2019,69837,539000,SUM
586,BMW,1 SERIES F20,2019,8253,1180000,SUM
587,TOYOTA,ALTIS ,2021,642,688000,SUM
588,HONDA,CR-V ,2014,71315,518000,SUM
589,HONDA,CR-V ,2015,90000,598000,SUM
590,HYUNDAI,IX35,2013,42360,358000,SUM
591,LUXGEN,M7 TURBO ,2015,65084,488000,SUM
592,NISSAN,MARCH ,2018,31189,388000,SUM
593,HYUNDAI,SUPER ELANTRA ,2017,93270,408000,SUM
594,MITSUBISHI,COLT PLUS ,2013,101993,228000,SUM
595,LUXGEN,LUXGEN7 MPV 2.2T,2013,158119,279000,SUM
596,MAZDA,CX-5 ,2015,79349,588000,SUM
597,HONDA,FIT,2015,56031,408000,SUM
598,HONDA,CR-V ,2019,30000,858000,SUM
599,MAZDA,CX-5 ,2017,110000,688000,SUM
600,BMW,1 SERIES F20,2017,45833,898000,SUM
601,BENZ,GLA-CLASS X156 ,2016,80000,1080000,SUM
602,KIA,SOUL ,2017,18592,598000,SUM
603,SUBARU,OUTBACK ,2016,70000,628000,SUM
604,MITSUBISHI,SUPER DELICA,2018,85102,368000,SUM
605,NISSAN,X-TRAIL ,2016,60000,568000,SUM
606,NISSAN,TIIDA 5D ,2012,138000,288000,SUM
607,NISSAN,BIG TIIDA 5D ,2014,220000,288000,SUM
608,MITSUBISHI,NEW DELICA 廂車,2020,6155,538000,SUM
609,TOYOTA,ALTIS ,2018,34518,468000,SUM
610,HONDA,CIVIC,2012,117415,418000,SUM
611,TOYOTA,RAV4,2012,158018,398000,SUM
612,BENZ,B-CLASS W246 ,2017,51541,969000,SUM
613,BENZ,C-CLASS ESTATE ,2013,130600,738000,SUM
614,BENZ,A-CLASS W176,2016,52958,969000,SUM
615,TOYOTA,VIOS ,2018,76762,388000,SUM
617,MAZDA,CX-5,2013,99404,518000,SUM
619,MITSUBISHI,VERYCA 貨車,2018,55242,339000,SUM
620,BMW,3 SERIES SEDAN F30,2017,52721,1088000,SUM
621,TOYOTA,WISH ,2011,143669,368000,SUM
622,MITSUBISHI,VERYCA 貨車,2018,32000,368000,SUM
623,TOYOTA,CAMRY ,2011,170000,338000,SUM
624,BENZ,A-CLASS W176,2015,66600,897000,SUM
625,TOYOTA,RAV4 ,2017,74214,768000,SUM
626,HONDA,CR-V ,2015,77516,569000,SUM
627,HONDA,ACCORD ,2009,168016,288000,SUM
628,TOYOTA,ALTIS ,2014,136622,388000,SUM
629,FORD,ESCORT,2018,6891,448000,SUM
630,TOYOTA,ALTIS ,2014,120000,428000,SUM
631,TOYOTA,ALTIS ,2013,151523,320000,SUM
632,TOYOTA,ALTIS ,2019,38402,568000,SUM
633,NISSAN,BIG TIIDA 5D ,2015,80932,398000,SUM
635,NISSAN,LIVINA,2018,41860,369000,SUM
636,MITSUBISHI,DELICA 廂車,2018,5777,428000,SUM
637,MAZDA,CX-5 ,2016,101560,575000,SUM
638,TOYOTA,ALTIS ,2020,18689,628000,SUM
639,TOYOTA,SIENTA,2017,58000,558000,SUM
640,NISSAN,X-TRAIL ,2016,48555,499000,SUM
642,MAZDA,MAZDA 3 ,2012,96218,298000,SUM
643,MAZDA,MAZDA 3 4D ,2017,68242,628000,SUM
644,NISSAN,LIVINA,2014,113708,298000,SUM
645,SUZUKI,SWIFT ,2009,51252,258000,SUM
646,LUXGEN,LUXGEN7 MPV 2.2T,2010,127283,199000,SUM
647,FORD,FOCUS ,2011,170000,228000,SUM
648,MITSUBISHI,COLT PLUS ,2016,46005,279000,SUM
650,TOYOTA,ALTIS ,2014,187004,368000,SUM
654,MITSUBISHI,ZINGER,2018,58356,348000,SUM
655,MITSUBISHI,COLT PLUS ,2018,98154,328000,SUM
656,NISSAN,TEANA ,2017,7000,508000,SUM
657,TOYOTA,ALTIS ,2018,47907,498000,SUM
658,MAZDA,CX-9,2018,43200,1098000,SUM
659,NISSAN,X-TRAIL ,2018,40000,628000,SUM
660,TOYOTA,CAMRY ,2012,170000,358000,SUM
661,MITSUBISHI,COLT PLUS ,2017,81739,298000,SUM
662,TOYOTA,C-HR,2018,22767,768000,SUM
663,MITSUBISHI,VERYCA 貨車,2017,24180,359000,SUM
664,HONDA,ACCORD,2015,83736,598000,SUM
666,SUZUKI,BALENO,2017,60000,438000,SUM
667,MITSUBISHI,OUTLANDER ,2017,117814,518000,SUM
668,HONDA,CR-V ,2014,85613,568000,SUM
669,MITSUBISHI,DELICA 廂車,2018,45434,418000,SUM
670,NISSAN,BIG TIIDA 5D ,2016,60275,428000,SUM
671,MITSUBISHI,VERYCA 廂車,2018,105065,338000,SUM
673,TOYOTA,WISH ,2010,192593,368000,SUM
674,NISSAN,LIVINA,2014,105875,279000,SUM
675,TOYOTA,ALTIS ,2018,42466,488000,SUM
676,NISSAN,KICKS,2019,25417,668000,SUM
677,VOLVO,XC60,2015,135475,658000,SUM
678,TOYOTA,RAV4 ,2017,154028,598000,SUM
680,SMART,FORFOUR ,2018,17176,588000,SUM
682,TOYOTA,VIOS ,2014,73158,288000,SUM
683,NISSAN,iTIIDA ,2018,70000,488000,SUM
684,TOYOTA,ALTIS ,2014,123175,398000,SUM
685,NISSAN,X-TRAIL ,2017,26951,628000,SUM
686,LEXUS,ES ,2016,64000,998000,SUM
687,BMW,2 SERIES ACTIVE TOURER ,2016,60000,838000,SUM
688,SUBARU,FORESTER ,2017,70000,588000,SUM
689,BMW,1 SERIES F20,2016,51391,888000,SUM
690,TOYOTA,ALTIS ,2016,101541,468000,SUM
691,TOYOTA,ALTIS ,2015,110000,398000,SUM
692,VOLVO,V40,2019,19128,998000,SUM
693,MITSUBISHI,VERYCA貨車 ,2014,68285,318000,SUM
694,NISSAN,370Z ,2019,16325,1238000,SUM
695,TOYOTA,VIOS ,2018,31792,398000,SUM
696,NISSAN,LIVINA,2012,136230,229000,SUM
697,TOYOTA,NEW TACOMA,2019,19276,1788000,SUM
698,MAZDA,MAZDA 3 5D ,2017,105210,638000,SUM
700,TOYOTA,VIOS ,2018,92137,358000,SUM
701,FORD,FOCUS 5D ,2018,43328,528000,SUM
703,BMW,1 SERIES F20,2016,49000,838000,SUM
704,ISUZU,ELF ,2017,228000,888000,SUM
705,LEXUS,UX,2019,13201,1058000,SUM
706,MITSUBISHI,ZINGER,2012,224361,238000,SUM
707,HYUNDAI,SANTA FE ,2015,59637,599000,SUM
709,NISSAN,LIVINA,2018,52584,398000,SUM
710,DFSK,FUWIN,2018,49815,258000,SUM
711,TOYOTA,RAV4 ,2016,62416,688000,SUM
712,NISSAN,TEANA ,2012,80570,258000,SUM
713,TOYOTA,ALTIS ,2017,152704,399000,SUM
714,MITSUBISHI,COLT PLUS IO ,2013,1,238000,SUM
715,AUDI,Q2,2017,71470,838000,SUM
716,MITSUBISHI,OUTLANDER ,2015,130930,448000,SUM
717,KIA,KAON,2016,103185,598000,SUM
718,BENZ,GLC-CLASS COUPE ,2018,11763,2180000,SUM
719,TOYOTA,YARIS ,2018,83267,428000,SUM
720,MITSUBISHI,COLT PLUS ,2017,94130,328000,SUM
722,HYUNDAI,ELANTRA EX ,2016,101923,438000,SUM
723,NISSAN,LIVINA,2015,99728,338000,SUM
724,MITSUBISHI,COLT PLUS ,2018,23637,358000,SUM
725,MITSUBISHI,CANTER,2018,125167,978000,SUM
726,HYUNDAI,TUCSON ,2020,22442,788000,SUM
727,TOYOTA,ALTIS ,2017,42404,475000,SUM
728,MITSUBISHI,VERYCA 貨車,2018,92275,418000,SUM
729,TOYOTA,YARIS ,2017,70170,458000,SUM
730,FORD,MUSTANG ,2019,30000,1580000,SUM
731,LEXUS,NX ,2019,42423,1478000,SUM
732,FORD,FIESTA ,2014,166125,335000,SUM
733,NISSAN,TIIDA 5D ,2012,163880,288000,SUM
734,TOYOTA,YARIS ,2021,4,548000,SUM
735,SUBARU,LEGACY ,2017,120000,618000,SUM
736,HYUNDAI,ELANTRA ,2013,159000,328000,SUM
737,MITSUBISHI,VERYCA 貨車,2018,55730,328000,SUM
738,TOYOTA,VIOS ,2018,18659,418000,SUM
739,TOYOTA,ALTIS ,2018,43177,459000,SUM
740,TOYOTA,WISH ,2015,105859,488000,SUM
741,TOYOTA,RAV4 ,2019,14998,838000,SUM
742,MITSUBISHI,OUTLANDER ,2016,65586,488000,SUM
743,TOYOTA,ALTIS ,2015,52695,428000,SUM
744,MAZDA,MAZDA 6 ,2016,64000,618000,SUM
745,TOYOTA,YARIS ,2017,115741,388000,SUM
746,TOYOTA,VIOS ,2017,116106,358000,SUM
747,TOYOTA,ALTIS ,2017,50000,478000,SUM
748,TOYOTA,ALTIS ,2017,78971,438000,SUM
749,TOYOTA,INNOVA,2012,160000,228000,SUM
750,FORD,ESCORT,2018,69693,428000,SUM
752,AUDI,A1,2016,79266,569000,SUM
753,TOYOTA,YARIS ,2009,140000,208000,SUM
754,BMW,X2 F39 ,2018,90078,1298000,SUM
755,NISSAN,GRAND LIVINA,2009,240000,148000,SUM
756,HYUNDAI,VERNA,2016,94365,279000,SUM
757,BENZ,A-CLASS W176,2014,41746,698000,SUM
758,MITSUBISHI,VERYCA廂車 ,2014,178500,258000,SUM
759,TOYOTA,SIENTA,2018,109508,488000,SUM
760,HYUNDAI,TUCSON ,2019,51400,688000,SUM
761,TOYOTA,YARIS ,2018,98537,398000,SUM
762,PORSCHE,CAYENNE ,2016,111874,1688000,SUM
763,TOYOTA,VIOS ,2018,68400,398000,SUM
764,NISSAN,TIIDA 4D ,2015,50212,258000,SUM
765,MITSUBISHI,ZINGER,2012,101543,258000,SUM
766,MITSUBISHI,COLT PLUS IO ,2012,91241,258000,SUM
767,BMW,X5 F15 ,2016,94042,1298000,SUM
768,MITSUBISHI,DELICA貨車,2013,118305,308000,SUM
769,MAZDA,MAZDA 6 5D Wagon,2020,38454,1058000,SUM
770,HYUNDAI,ELANTRA ,2013,255384,259000,SUM
771,TOYOTA,ALTIS ,2015,72000,438000,SUM
772,HONDA,CR-V ,2017,53118,628000,SUM
773,MAZDA,MAZDA 5 ,2016,60000,488000,SUM
774,TOYOTA,RAV4 ,2016,138785,628000,SUM
776,VW,SHARAN ,2017,38629,859000,SUM
777,NISSAN,KICKS,2021,335,698000,SUM
778,TOYOTA,YARIS ,2017,45231,458000,SUM
779,MITSUBISHI,DELICA貨車,2016,19200,388000,SUM
780,NISSAN,TIIDA 5D ,2010,135725,228000,SUM
783,TOYOTA,YARIS ,2012,152290,298000,SUM
784,BENZ,C-CLASS SEDAN W205 ,2017,52613,1450000,SUM
786,HYUNDAI,IX35,2012,59978,318000,SUM
787,TOYOTA,ALTIS ,2012,184516,298000,SUM
788,BMW,5 SERIES TOURING F11,2016,58195,1378000,SUM
789,BENZ,B-CLASS W246 ,2018,28093,1048000,SUM
790,TOYOTA,ALTIS ,2021,10,648000,SUM
791,HYUNDAI,MATRIX ,2010,123884,218000,SUM
792,HYUNDAI,IX35,2012,111935,368000,SUM
793,MITSUBISHI,LANCER FORTIS ,2011,118255,239000,SUM
794,MITSUBISHI,VERYCA 廂車,2017,61193,318000,SUM
795,MAZDA,MAZDA 3 5D ,2013,55044,358000,SUM
796,LUXGEN,S5 TURBO ECO HYPER,2016,41765,368000,SUM
797,BENZ,C-CLASS SEDAN W205 ,2015,96131,1088000,SUM
798,MAZDA,MAZDA 3 4D ,2018,14232,688000,SUM
800,BMW,X3 F25,2016,73875,1188000,SUM
801,LUXGEN,U6 TURBO ,2015,110000,338000,SUM
802,VOLVO,V60,2015,117713,758000,SUM
803,VW,GOLF VII,2018,72373,838000,SUM
804,HONDA,CR-V ,2016,123793,698000,SUM
805,FORD,KUGA ,2017,79103,678000,SUM
806,NISSAN,TIIDA 4D ,2016,66394,298000,SUM
807,NISSAN,BIG TIIDA 5D ,2013,109666,328000,SUM
808,NISSAN,BIG TIIDA 5D ,2014,80587,368000,SUM
809,TOYOTA,ALTIS ,2010,110880,265000,SUM
810,TOYOTA,ALTIS ,2015,30177,425000,SUM
811,BENZ,CLS-CLASS W218 ,2013,151800,1158000,SUM
812,MITSUBISHI,OUTLANDER ,2017,55832,628000,SUM
813,FORD,FOCUS 5D ,2017,16973,608000,SUM
814,TOYOTA,YARIS ,2018,103879,438000,SUM
815,FORD,ESCAPE ,2013,92814,268000,SUM
816,BMW,5 SERIES SEDAN G30 ,2017,66719,1590000,SUM
817,HYUNDAI,IX35,2010,155128,239000,SUM
818,LUXGEN,S5 TURBO ECO HYPER,2018,35700,438000,SUM
820,FORD,FIESTA ,2018,54715,429000,SUM
822,NISSAN,LIVINA,2016,111767,279000,SUM
823,TOYOTA,WISH ,2013,135354,460000,SUM
824,MAZDA,TRIBUTE ,2009,186383,258000,SUM
825,SUZUKI,SX4 5D,2013,71044,329000,SUM
826,NISSAN,GRAND LIVINA ,2012,78786,299000,SUM
827,BENZ,C-CLASS SEDAN W205 ,2016,80000,1198000,SUM
828,BMW,1SERIES ,2019,22619,1338000,SUM
829,VW,GOLF VII,2017,66000,838000,SUM
830,BENZ,A-CLASS W177,2020,6663,1388000,SUM
831,MAZDA,MAZDA 6 ,2017,107013,688000,SUM
832,FORD,KUGA ,2016,104506,528000,SUM
833,NISSAN,KICKS,2020,24000,668000,SUM
834,PORSCHE,MACAN,2015,90200,1758000,SUM
835,HONDA,CR-V ,2018,87874,798000,SUM
836,NISSAN,TIIDA 4D ,2013,97910,180000,SUM
837,BMW,1 SERIES F20,2018,52569,998000,SUM
838,BMW,3 SERIES SEDAN F30,2015,124058,798000,SUM
839,HONDA,FIT ,2013,41095,328000,SUM
840,TOYOTA,VIOS ,2009,87131,188000,SUM
841,BENZ,A-CLASS W176,2016,89000,1250000,SUM
842,FORD,FOCUS ,2011,56045,228000,SUM
844,BENZ,GLA-CLASS X156 ,2016,49141,1068000,SUM
845,TOYOTA,VIOS ,2018,91058,338000,SUM
846,NISSAN,LIVINA,2011,170588,225000,SUM
847,MITSUBISHI,NEW CANTER,2017,74740,880000,SUM
848,TOYOTA,VIOS ,2017,109750,335000,SUM
849,LUXGEN,U5,2017,10746,388000,SUM
851,TOYOTA,ALTIS ,2017,76105,498000,SUM
852,HYUNDAI,VERNA,2016,130110,249000,SUM
854,TOYOTA,ALTIS ,2014,74888,438000,SUM
855,TOYOTA,ALTIS ,2013,130397,328000,SUM
856,NISSAN,SUPER SENTRA ,2013,91821,318000,SUM
857,FORD,FOCUS 4D,2016,135240,358000,SUM
858,NISSAN,BIG TIIDA 5D ,2014,61742,368000,SUM
859,FORD,FOCUS 4D,2014,128846,219000,SUM
860,HONDA,HR-V,2017,146052,558000,SUM
861,MITSUBISHI,LANCER FORTIS ,2014,108262,288000,SUM
862,NISSAN,LIVINA,2019,60274,428000,SUM
863,BMW,3 SERIES SEDAN F30,2015,43000,898000,SUM
864,BENZ,C-CLASS ESTATE ,2015,113470,1880000,SUM
865,TOYOTA,RAV4 ,2014,103102,578000,SUM
866,TOYOTA,YARIS ,2013,160107,298000,SUM
867,TOYOTA,RAV4 ,2015,142438,558000,SUM
868,MAZDA,MAZDA 3 ,2012,45238,299000,SUM
869,FORD,ECONOVAN貨車 ,2010,174815,238000,SUM
870,HONDA,FIT ,2018,51187,518000,SUM
871,HONDA,CR-V ,2013,90869,478000,SUM
873,MITSUBISHI,VERYCA 貨車,2018,89797,418000,SUM
874,FORD,MONDEO ,2016,106627,638000,SUM
875,MAZDA,MAZDA 3 ,2011,93446,298000,SUM
876,SKODA,FABIA,2019,8300,578000,SUM
878,BENZ,A-CLASS W176,2018,31409,1598000,SUM
879,NISSAN,TEANA ,2012,41040,288000,SUM
880,HONDA,CR-V ,2014,80000,568000,SUM
881,NISSAN,iTIIDA ,2019,13000,568000,SUM
882,HYUNDAI,TUCSON ,2016,68322,538000,SUM
883,MITSUBISHI,CANTER ,2017,406649,799000,SUM
884,TOYOTA,CAMRY ,2015,81219,488000,SUM
885,HONDA,CR-V ,2016,89178,608000,SUM
886,SUBARU,FORESTER ,2013,99700,598000,SUM
887,NISSAN,GRAND LIVINA ,2011,141908,249000,SUM
888,TOYOTA,ALTIS ,2014,116305,350000,SUM
889,HONDA,CITY ,2020,4789,568000,SUM
890,TOYOTA,ALTIS ,2010,205811,255000,SUM
891,TOYOTA,ALTIS ,2017,73996,488000,SUM
892,LUXGEN,U7 TURBO ECO HYPER,2016,70000,398000,SUM
893,SUZUKI,SUPER CARRY,2017,20000,368000,SUM
894,LUXGEN,U6 TURBO ,2014,59973,315000,SUM
895,LUXGEN,LUXGEN7 MPV 2.2T,2010,155333,225000,SUM
896,SUZUKI,VITARA ,2018,35763,598000,SUM
897,BENZ,A-CLASS W176,2016,99943,1058000,SUM
899,TOYOTA,CAMRY ,2017,57590,578000,SUM
900,MINI,MINI HATCH 5D ,2015,40000,768000,SUM
901,MAZDA,CX-5 ,2015,70000,558000,SUM
902,KIA,KAON,2016,170000,638000,SUM
904,LUXGEN,S3,2019,30000,408000,SUM
905,TOYOTA,RAV4 ,2018,53657,788000,SUM
906,FORD,FOCUS,2014,105138,318000,SUM
907,SMART,FORTWO ,2016,60000,568000,SUM
908,MAZDA,CX-30,2020,11846,798000,SUM
909,FORD,RANGER,2019,50000,1228000,SUM
911,NISSAN,SUPER SENTRA,2020,17976,688000,SUM
912,TOYOTA,RAV4 ,2015,72750,658000,SUM
913,BENZ,A-CLASS W176,2017,32852,1058000,SUM
914,TOYOTA,WISH ,2015,57511,588000,SUM
915,TOYOTA,CAMRY ,2017,48662,529000,SUM
916,FORD,FIESTA ,2017,66614,388000,SUM
917,NISSAN,BIG TIIDA 5D ,2016,58390,418000,SUM
918,TOYOTA,C-HR,2019,24900,768000,SUM
919,BENZ,GLA-CLASS X156 ,2015,58700,1180000,SUM
920,MAZDA,CX-3,2016,41710,578000,SUM
921,NISSAN,TIIDA 5D ,2012,124483,308000,SUM
922,INFINITI,Q30,2017,70000,958000,SUM
923,TOYOTA,ALTIS ,2019,39718,598000,SUM
924,BMW,2 SERIES ACTIVE TOURER ,2015,86866,798000,SUM
925,MITSUBISHI,SUPER DELICA,2016,149483,338000,SUM
926,LEXUS,ES ,2015,84078,768000,SUM
927,TOYOTA,CAMRY ,2010,126117,358000,SUM
928,NISSAN,SUPER SENTRA ,2015,45411,398000,SUM
929,TOYOTA,VIOS ,2018,69532,388000,SUM
931,HONDA,FIT,2015,101274,428000,SUM
932,TOYOTA,ALTIS ,2011,186309,278000,SUM
933,NISSAN,TIIDA 4D,2010,198618,198000,SUM
934,TOYOTA,VIOS ,2018,134689,335000,SUM
935,BMW,X1 F48 ,2017,92000,1058000,SUM
936,MITSUBISHI,ZINGER,2018,49000,418000,SUM
937,TOYOTA,WISH ,2011,96124,428000,SUM
938,SUZUKI,SWIFT ,2017,40300,488000,SUM
939,TOYOTA,VIOS ,2010,188599,198000,SUM
940,TOYOTA,ALTIS ,2015,94742,438000,SUM
941,NISSAN,LIVINA,2019,35532,398000,SUM
942,HONDA,CR-V ,2011,133856,408000,SUM
943,MAZDA,MAZDA 6 ,2017,74961,698000,SUM
946,MITSUBISHI,VERYCA 貨車,2018,54942,418000,SUM
947,NISSAN,X-TRAIL ,2017,25935,568000,SUM
948,TOYOTA,SIENTA,2017,98723,468000,SUM
949,NISSAN,LIVINA,2017,63675,368000,SUM
950,BMW,5 SERIES SEDAN G30 ,2019,24977,1888000,SUM
951,TOYOTA,WISH ,2016,137989,528000,SUM
952,BMW,3 SERIES SEDAN F30,2016,78917,928000,SUM
953,NISSAN,JUKE ,2015,36000,488000,SUM
954,TOYOTA,YARIS ,2012,166146,239000,SUM
955,HONDA,CR-V ,2013,260824,358000,SUM
956,MAZDA,CX-3,2017,60000,628000,SUM
957,TOYOTA,YARIS ,2009,1,268000,SUM
958,SUBARU,XV ,2018,16022,798000,SUM
959,HYUNDAI,IX35,2011,139765,318000,SUM
960,BMW,5 SERIES SEDAN G30 ,2019,34778,1758000,SUM
961,HYUNDAI,SUPER ELANTRA ,2019,37670,439000,SUM
962,NISSAN,MARCH ,2012,129052,228000,SUM
963,MITSUBISHI,NEW DELICA 貨車,2020,31588,498000,SUM
964,TOYOTA,COROLLA CROSS,2020,12742,768000,SUM
965,TOYOTA,YARIS ,2018,55253,438000,SUM
966,NISSAN,SUPER SENTRA ,2017,32320,398000,SUM
967,TOYOTA,ALTIS ,2018,84001,498000,SUM
968,NISSAN,BIG TIIDA 5D ,2017,36588,499000,SUM
969,MAZDA,MAZDA 3 ,2010,165527,268000,SUM
971,HYUNDAI,SONATA ,2015,75796,499000,SUM
972,TOYOTA,ALTIS ,2013,132672,338000,SUM
973,HONDA,CR-V ,2016,53939,688000,SUM
974,TOYOTA,ALTIS ,2018,86877,578000,SUM
975,MAZDA,MAZDA 3 ,2010,99749,288000,SUM
976,MITSUBISHI,ZINGER,2016,37630,368000,SUM
977,NISSAN,MARCH ,2014,61403,289000,SUM
978,MITSUBISHI,LANCER FORTIS ,2016,19069,378000,SUM
979,TOYOTA,ALTIS ,2018,22539,549000,SUM
980,NISSAN,iTIIDA ,2018,20000,528000,SUM
981,PEUGEOT,TRAVELLER,2018,95783,839000,SUM
982,TOYOTA,YARIS ,2012,65422,318000,SUM
983,SUZUKI,VITARA ,2016,83000,468000,SUM
984,TOYOTA,ALTIS ,2016,104421,419000,SUM
985,NISSAN,LIVINA,2017,78132,398000,SUM
986,LUXGEN,M7 TURBO ECO HYPER ,2017,110095,558000,SUM
987,BENZ,A-CLASS W176,2016,80300,1038000,SUM
989,MAZDA,MAZDA 5 ,2016,107429,518000,SUM
990,MITSUBISHI,OUTLANDER ,2016,89123,508000,SUM
991,NISSAN,X-TRAIL ,2016,138665,478000,SUM
992,NISSAN,SUPER SENTRA ,2016,113690,328000,SUM
993,FORD,MONDEO ,2013,94469,288000,SUM
994,MITSUBISHI,DELICA貨車,2014,90142,298000,SUM
995,TOYOTA,WISH ,2014,180943,458000,SUM
996,TOYOTA,YARIS ,2017,95823,438000,SUM
998,MITSUBISHI,ZINGER,2015,158608,308000,SUM
999,NISSAN,LIVINA,2017,84199,368000,SUM
1000,NISSAN,BIG TIIDA 5D ,2014,130000,308000,SUM
1001,TOYOTA,YARIS ,2015,55303,379000,SUM
1002,LUXGEN,U6 TURBO ,2014,145090,338000,SUM
1003,LUXGEN,S3,2016,111121,298000,SUM
1004,MITSUBISHI,COLT PLUS ,2016,109504,318000,SUM
1005,NISSAN,GRAND LIVINA ,2013,179045,318000,SUM
1006,HYUNDAI,IX35,2012,125206,368000,SUM
1007,LUXGEN,U7 TURBO ,2014,99284,378000,SUM
1008,MAZDA,CX-5,2015,24000,588000,SUM
1009,MITSUBISHI,LANCER FORTIS ,2015,97286,378000,SUM
1010,FORD,I-MAX,2010,131347,238000,SUM
1011,TOYOTA,ALTIS ,2012,165585,318000,SUM
1012,MITSUBISHI,VERYCA 廂車,2016,64132,298000,SUM
1013,HYUNDAI,ELANTRA EX ,2017,81011,398000,SUM
1014,TOYOTA,WISH ,2015,108687,468000,SUM
1015,TOYOTA,ALTIS ,2019,45757,568000,SUM
1016,NISSAN,LIVINA,2019,29500,418000,SUM
1017,NISSAN,SUPER SENTRA ,2015,143286,338000,SUM
1018,TOYOTA,CAMRY ,2015,104298,468000,SUM
