,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_seat,car_cylinderVolumn,car_driveMode,car_gearType,verified,source
8058,MITSUBISHI,DELICA貨車,2018,80732.0,375000,白,2,3,2400,2,手排,1.0,SUM
8059,MITSUBISHI,DELICA貨車,2018,71643.0,395000,白,2,3,2400,2,手排,1.0,SUM
8063,HONDA,CR-V ,2011,217089.0,338000,白,5,5,2000,2,自排,1.0,SUM
8070,LEXUS,RX ,2016,50000.0,1228000,藍,5,5,2000,4,手自排,1.0,SUM
8071,BENZ,GLC-CLASS ,2019,44822.0,1750000,黑,5,5,2000,2,手自排,1.0,SUM
8073,BENZ,C-CLASS SEDAN W205 ,2017,57200.0,1480000,白,4,5,2000,2,手自排,1.0,SUM
8074,BENZ,GLA-CLASS X156 ,2017,45000.0,1390000,白,5,5,2000,2,自手排,1.0,SUM
8075,BENZ,C-CLASS SEDAN W205 ,2016,54000.0,1380000,白,4,5,2000,2,手自排,1.0,SUM
8076,MITSUBISHI,DELICA貨車,2018,67011.0,385000,白,2,3,2400,2,手排,1.0,SUM
8082,TOYOTA,INNOVA,2015,55583.0,365000,銀,5,5,2000,2,自排,1.0,SUM
8083,FORD,TOURNEO CUSTOM,2017,119746.0,850000,黑,5,9,2000,2,手排,1.0,SUM
8086,DFSK,SUPER FUWIN,2019,10649.0,498000,銀,4,4,1500,2,手排,1.0,SUM
8089,TOYOTA,VIOS ,2016,151778.0,295000,白,4,5,1500,2,自排,1.0,SUM
8093,HYUNDAI,MATRIX ,2010,154291.0,188000,白,5,5,1600,2,自排,1.0,SUM
8094,NISSAN,TIIDA 5D ,2011,135907.0,278000,灰,5,5,1800,2,自排,1.0,SUM
8102,NISSAN,TIIDA 4D,2012,115308.0,238000,銀,4,5,1600,2,自排,1.0,SUM
8105,NISSAN,LIVINA,2015,97089.0,305000,銀,5,5,1600,2,自排,1.0,SUM
8106,MITSUBISHI,SUPER DELICA,2018,79552.0,385000,藍,2,2,2400,2,手排,1.0,SUM
8112,LUXGEN,S5 TURBO ECO HYPER,2017,70000.0,458000,白,4,5,1800,2,手自排,1.0,SUM
8113,MITSUBISHI,VERYCA廂車 ,2015,175445.0,325000,白,5,2,1200,4,手排,1.0,SUM
8117,BENZ,GLA-CLASS X157,2021,197.0,2530000,白,5,5,2000,4,手自排,1.0,SUM
8118,BMW,X7 G07 ,2019,35000.0,3880000,黑,5,7,3000,4,手自排,1.0,SUM
8119,BENZ,GLB-CLASS,2020,188.0,2580000,白,5,5,2000,4,手自排,1.0,SUM
8120,MITSUBISHI,VERYCA 貨車,2017,71399.0,345000,白,2,2,1300,2,手排,1.0,SUM
8122,LUXGEN,LUXGEN7 MPV 2.2T,2010,126128.0,268000,灰,5,7,2200,2,手自排,1.0,SUM
8123,BENZ,C-CLASS SEDAN W205 ,2017,52535.0,1530000,白,4,5,2000,2,手自排,1.0,SUM
8125,MITSUBISHI,ZINGER,2018,92283.0,378000,銀,5,5,2400,2,自排,1.0,SUM
8127,MITSUBISHI,ZINGER,2018,70443.0,378000,藍,5,5,2400,2,自排,1.0,SUM
8128,MITSUBISHI,SUPER DELICA,2016,78537.0,338000,白,2,3,2400,2,手排,1.0,SUM
8130,MITSUBISHI,ZINGER,2014,111971.0,265000,灰,5,5,2400,2,自排,1.0,SUM
8133,MITSUBISHI,LANCER FORTIS ,2010,189834.0,248000,白,4,5,1800,2,手自排,1.0,SUM
8134,LUXGEN,LUXGEN7 SUV 2.2T,2012,218608.0,278000,黑,5,5,2200,2,手自排,1.0,SUM
8135,MITSUBISHI,LEADCA ,2015,25760.0,598000,藍,2,3,2800,2,手排,1.0,SUM
8136,NISSAN,NEW BLUEBIRD SYLPHY,2009,156267.0,158000,紫,4,5,2000,2,自排,1.0,SUM
8137,BENZ,E-CLASS W213 ,2017,80500.0,1850000,黑,4,5,2000,2,手自排,1.0,SUM
8138,BENZ,C-CLASS SEDAN W205 ,2018,55100.0,1580000,黑,4,5,2000,2,手自排,1.0,SUM
8139,BENZ,C-CLASS SEDAN W205 ,2017,71000.0,1460000,黑,4,5,2000,2,手自排,1.0,SUM
8140,MITSUBISHI,VERYCA貨車 ,2010,216415.0,237000,藍,2,2,1300,2,手排,1.0,SUM
8141,BENZ,C-CLASS SEDAN W205 ,2015,99999.0,1180000,黑,4,5,2000,2,手自排,1.0,SUM
8142,BMW,3 SERIES SEDAN F30,2016,81100.0,1080000,白,4,5,2000,2,手自排,1.0,SUM
8143,MITSUBISHI,COLT PLUS ,2012,118025.0,228000,白,5,5,1600,2,自排,1.0,SUM
8149,TOYOTA,ALTIS ,2013,129754.0,398000,黑,4,5,1800,2,手自排,1.0,SUM
8151,TOYOTA,SIENNA ,2014,72237.0,969000,白,5,8,3500,2,手自排,1.0,SUM
8153,FORD,ESCAPE ,2013,180015.0,275000,灰,5,5,2300,2,自排,1.0,SUM
8155,LUXGEN,U6 TURBO ECO HYPER ,2016,101538.0,469000,銀,5,5,2000,2,手自排,1.0,SUM
8161,BMW,2 SERIES ACTIVE TOURER ,2018,13000.0,1058000,灰,5,5,1500,2,自手排,1.0,SUM
8162,FORD,FOCUS ,2011,193112.0,188000,灰,4,5,1800,2,手自排,1.0,SUM
8165,FORD,FOCUS ,2011,117894.0,228000,白,4,5,1800,2,手自排,1.0,SUM
8171,BENZ,E-CLASS COUPE C207 ,2015,100770.0,1120000,白,2,4,2000,2,手自排,1.0,SUM
8172,MITSUBISHI,LANCER FORTIS ,2010,125379.0,228000,黑,4,5,1800,2,手自排,1.0,SUM
8175,NISSAN,SUPER SENTRA ,2014,128000.0,338000,銀,4,5,1800,2,自排,1.0,SUM
8181,TOYOTA,YARIS ,2018,78765.0,438000,白,5,5,1500,2,手自排,1.0,SUM
8185,NISSAN,TEANA ,2011,230462.0,188000,白,4,5,2500,2,手自排,1.0,SUM
8193,MITSUBISHI,DELICA貨車,2015,8525.0,338000,藍,2,3,2400,2,手排,1.0,SUM
8200,MAZDA,MAZDA 3 5D ,2016,87059.0,598000,紅,5,5,2000,2,手自排,1.0,SUM
8202,TOYOTA,ALTIS ,2017,65734.0,470000,銀,4,5,1800,2,手自排,1.0,SUM
8203,BENZ,C-CLASS SEDAN W205 ,2017,67309.0,2080000,黑,4,5,3000,4,手自排,1.0,SUM
8205,BMW,X6 F16 ,2015,96000.0,1688000,黑,5,5,3000,2,手自排,1.0,SUM
8207,MITSUBISHI,DELICA貨車,2012,90002.0,248000,藍,2,3,2400,2,手排,1.0,SUM
8215,SUZUKI,SUPER CARRY,2015,107853.0,338000,藍,2,2,1600,2,手排,1.0,SUM
8222,FORD,FIESTA ,2015,87555.0,348000,白,5,5,1500,2,自手排,1.0,SUM
8223,DFSK,SUPER FUWIN,2019,9469.0,495000,銀,4,4,1500,2,手排,1.0,SUM
8225,BMW,5 SERIES SEDAN G30 ,2017,25000.0,2290000,黑,4,5,3000,2,手自排,1.0,SUM
8230,DFSK,FUWIN,2017,37000.0,288000,白,2,2,1200,2,手排,1.0,SUM
8236,MITSUBISHI,DELICA貨車,2014,46714.0,288000,白,2,3,2400,2,手排,1.0,SUM
8246,MITSUBISHI,DELICA廂車 ,2010,188244.0,268000,銀,5,5,2400,2,手排,1.0,SUM
8253,MITSUBISHI,LANCER FORTIS ,2010,105000.0,268000,白,4,5,1800,2,手自排,1.0,SUM
8255,TOYOTA,YARIS ,2011,140000.0,278000,銀,5,5,1500,2,自排,1.0,SUM
8261,MITSUBISHI,LANCER FORTIS ,2011,150000.0,298000,白,4,5,1800,2,手自排,1.0,SUM
8262,HONDA,FIT ,2011,90000.0,338000,白,5,5,1500,2,手自排,1.0,SUM
8263,MITSUBISHI,VERYCA 貨車,2016,0.0,330000,藍,2,2,1300,2,手排,1.0,SUM
8264,MITSUBISHI,LANCER IO ,2013,0.0,348000,白,4,5,1800,2,手自排,1.0,SUM
8265,NISSAN,NEW BLUEBIRD SYLPHY,2009,0.0,148000,銀,4,5,2000,2,自排,1.0,SUM
8266,BENZ,X-CLASS ,2018,0.0,1980000,灰,4,5,2300,4,手自排,1.0,SUM
8268,NISSAN,TIIDA 4D,2011,0.0,218000,銀,4,5,1800,2,自排,1.0,SUM
8269,LUXGEN,LUXGEN7 SUV 2.2T,2011,99000.0,198000,灰,5,5,2200,2,手自排,1.0,SUM
8270,FORD,ECONOVAN貨車 ,2010,0.0,218000,藍,2,3,2000,2,手排,1.0,SUM
8271,TOYOTA,INNOVA,2012,0.0,268000,銀,5,5,2000,2,自排,1.0,SUM
8272,BMW,3 SERIES SEDAN E90 ,2005,147404.0,198000,銀,4,5,2000,2,手自排,1.0,SUM
8274,LEXUS,CT200H ,2015,93820.0,698000,銀,5,5,1800,2,自排,1.0,SUM
8275,PORSCHE,CAYENNE ,2013,200000.0,1200000,藍,5,5,3000,4,手自排,1.0,SUM
8277,MAZDA,MAZDA2,2010,140000.0,238000,白,5,5,1500,2,自排,1.0,SUM
8278,NISSAN,X-TRAIL ,2005,101096.0,110000,灰,5,5,2000,2,自排,1.0,SUM
8279,SUZUKI,SWIFT ,2011,162080.0,288000,灰,5,5,1400,2,自排,1.0,SUM
8280,TOYOTA,RAV4,2011,179962.0,368000,黑,5,5,2400,2,自排,1.0,SUM
8281,LEXUS,ES ,2014,101026.0,719000,白,4,5,2500,2,手自排,1.0,SUM
8282,SUZUKI,SX4 4D,2008,132385.0,148000,白,4,5,1600,2,自排,1.0,SUM
8283,BMW,3 SERIES GRAN TURISMO F34,2014,90000.0,988000,白,5,5,2000,2,手自排,1.0,SUM
8285,TOYOTA,CAMRY ,2008,150231.0,288000,灰,4,5,2400,2,手自排,1.0,SUM
8286,NISSAN,ROGUE ,2009,215062.0,149000,黑,5,5,2500,4,手自排,1.0,SUM
8287,LEXUS,CT200H ,2013,115000.0,538000,白,5,5,1800,2,自排,1.0,SUM
8289,BMW,3 SERIES SEDAN F30 ,2014,183651.0,898000,白,4,5,2000,2,手自排,1.0,SUM
8290,ISUZU,ELF,2009,210829.0,569000,白,2,3,3000,2,手排,1.0,SUM
8291,HYUNDAI,SANTA FE ,2008,210417.0,228000,黑,5,5,2200,2,手自排,1.0,SUM
8292,SUZUKI,SOLIO,2003,114575.0,115000,黑,5,5,1300,2,自排,1.0,SUM
8293,FORD,ECOSPORT ,2014,121399.0,328000,白,5,5,1500,2,自手排,1.0,SUM
8294,BENZ,C-CLASS SEDAN W204 ,2011,120018.0,688000,銀,4,5,1800,2,手自排,1.0,SUM
8295,MAZDA,CX-5,2014,127017.0,488000,白,5,5,2200,4,手自排,1.0,SUM
8297,MITSUBISHI,VERYCA廂車 ,2003,1.0,158000,銀,5,5,1200,4,手排,1.0,SUM
8298,NISSAN,SENTRA 180,2003,180300.0,68000,白,4,5,1800,2,自排,1.0,SUM
8299,FORD,TIERRA LS ,2005,215128.0,78000,藍,4,5,1600,2,自排,1.0,SUM
8300,VW,GOLF VII,2014,125941.0,438000,白,5,5,1200,2,自手排,1.0,SUM
8301,TOYOTA,ZACE SURF 廂車 ,2005,244311.0,118000,白,5,5,1800,2,手排,1.0,SUM
8302,SUZUKI,JIMNY,2005,182758.0,218000,黑,3,5,1300,4,自排,1.0,SUM
8304,TOYOTA,PREVIA,2012,150000.0,698000,黑,5,7,2400,2,手自排,1.0,SUM
8305,FORD,FOCUS ,2005,207340.0,138000,灰,4,5,1800,2,手自排,1.0,SUM
8306,TOYOTA,FT86 ,2012,160000.0,678000,白,2,4,2000,2,手自排,1.0,SUM
8308,BMW,1 SERIES F20,2014,130000.0,608000,白,5,5,1600,2,手自排,1.0,SUM
8309,SUZUKI,SX4 5D,2006,196423.0,165000,紅,5,5,1600,2,自排,1.0,SUM
8310,TOYOTA,YARIS ,2007,150000.0,188000,藍,5,5,1500,2,自排,1.0,SUM
8312,SUZUKI,G.VITARA,2007,180063.0,188000,棕,5,2,2000,4,自排,1.0,SUM
8316,MITSUBISHI,CANTER02,2010,442738.0,499000,白,2,3,3000,2,手排,1.0,SUM
8317,MITSUBISHI,VARICA廂車 ,2006,185636.0,119000,紅,5,5,1200,2,手排,1.0,SUM
8319,SKODA,FABIA ,2014,81251.0,308000,白,5,5,1200,2,自手排,1.0,SUM
8320,VW,GOLF V,2007,160000.0,198000,藍,5,5,2000,2,手自排,1.0,SUM
8321,FORD,TIERRA LS ,2003,134944.0,68000,黑,4,5,1600,2,自排,1.0,SUM
8322,BENZ,E-CLASS ,1988,213011.0,99000,灰,4,5,3000,2,自排,1.0,SUM
8324,SUZUKI,CARRY,2000,234435.0,98000,藍,2,2,1300,2,手排,1.0,SUM
8325,TOYOTA,CAMRY ,2015,122285.0,638000,黑,4,5,2500,2,自排,1.0,SUM
8327,HONDA,CIVIC,2007,161147.0,218000,灰,4,5,1800,2,手自排,1.0,SUM
8328,HYUNDAI,SANTA FE ,2012,227136.0,388000,白,5,7,2200,4,手自排,1.0,SUM
8330,MITSUBISHI,SPACE GEAR ,2007,248337.0,198000,銀,5,8,2400,2,自排,1.0,SUM
8332,VW,TIGUAN ,2014,69000.0,430000,灰,5,5,1400,2,自手排,1.0,SUM
8334,MITSUBISHI,VERYCA廂車 ,2001,169815.0,128000,銀,5,8,1200,2,自排,1.0,SUM
8335,MITSUBISHI,VARICA貨車 ,2007,161055.0,128000,白,2,2,1200,2,手排,1.0,SUM
8336,TOYOTA,ALTIS,2006,268000.0,118000,銀,4,5,1800,2,自排,1.0,SUM
8337,BMW,1 SERIES HATCHBACK E87,2007,150000.0,298000,銀,5,5,2000,2,手自排,1.0,SUM
8339,BENZ,E-CLASS W211 ,2008,200000.0,328000,銀,4,5,3000,2,手自排,1.0,SUM
8340,BENZ,C-CLASS ESTATE ,2007,110000.0,688000,黑,5,5,3000,2,手自排,1.0,SUM
8341,BMW,3 SERIES SEDAN F30 ,2013,170000.0,858000,白,4,5,2000,2,手自排,1.0,SUM
8342,BMW,3 SERIES SEDAN F30 ,2012,140000.0,838000,白,4,5,2000,2,手自排,1.0,SUM
8344,VW,POLO ,2014,36418.0,265000,銀,4,5,1600,2,自手排,1.0,SUM
8345,SUZUKI,SOLIO,2004,117690.0,115000,黑,5,5,1300,2,自排,1.0,SUM
8346,TOYOTA,VIOS ,2004,230000.0,98000,銀,4,5,1500,2,自排,1.0,SUM
8347,TOYOTA,CAMRY ,2003,160000.0,128000,銀,4,5,2000,2,自排,1.0,SUM
8348,TOYOTA,CAMRY ,2002,224834.0,69000,銀,4,5,2000,2,自排,1.0,SUM
8349,FORD,PRONTO貨車,2006,197433.0,128000,藍,2,2,1000,2,手排,1.0,SUM
8350,MITSUBISHI,CANTER ,2013,139783.0,738000,紅,2,3,3000,2,手排,1.0,SUM
8351,VW,TOURAN ,2012,88000.0,398000,白,5,7,1400,2,自手排,1.0,SUM
8352,BMW,1 SERIES HATCHBACK E87,2006,1.0,288000,銀,5,5,2000,2,手自排,1.0,SUM
8354,VW,GOLF V,2009,101947.0,288000,藍,5,5,1600,2,自手排,1.0,SUM
8355,NISSAN,TIIDA 4D,2008,170000.0,138000,灰,4,5,1800,2,自排,1.0,SUM
8356,MITSUBISHI,CANTER ,2007,148016.0,598000,藍,2,3,3000,2,手排,1.0,SUM
8357,NISSAN,MARCH ,2006,180241.0,88000,白,5,5,1300,2,自排,1.0,SUM
8358,NISSAN,TEANA ,2006,197900.0,98000,銀,4,5,2300,2,自排,1.0,SUM
8359,AUDI,A6 AVANT C7 ,2013,99642.0,798000,白,5,5,2000,2,手自排,1.0,SUM
8360,HONDA,CR-V ,2004,170000.0,138000,白,5,5,2000,2,自排,1.0,SUM
8362,ISUZU,ELF ,2005,195531.0,378000,白,2,3,3000,2,手排,1.0,SUM
8363,NISSAN,CABSTAR ,2006,250265.0,218000,藍,2,3,3200,2,手排,1.0,SUM
8364,SUZUKI,SWIFT ,2012,150000.0,378000,白,5,5,1400,2,自排,1.0,SUM
8365,MITSUBISHI,VERYCA廂車 ,2007,121335.0,218000,綠,5,5,1200,2,自排,1.0,SUM
8366,DAIHATSU,SIRION ,2006,40183.0,185000,白,5,5,1300,2,自排,1.0,SUM
8367,BENZ,C-CLASS SEDAN W204 ,2012,180000.0,598000,黑,4,5,1800,2,手自排,1.0,SUM
8368,BENZ,C-CLASS W202,1997,130000.0,108000,黑,4,5,2400,2,自排,1.0,SUM
8369,TOYOTA,YARIS ,2007,68388.0,218000,灰,5,5,1500,2,自排,1.0,SUM
8370,TOYOTA,ZACE SURF 廂車 ,2005,229383.0,148000,銀,5,5,1800,2,自排,1.0,SUM
8371,MAZDA,MAZDA 6 ,2005,200000.0,118000,黑,4,5,2300,2,手自排,1.0,SUM
8372,BENZ,E-CLASS W212 ,2012,141746.0,698000,灰,4,5,1800,2,手自排,1.0,SUM
8374,BMW,5 SERIES SEDAN E60,2007,172596.0,298000,銀,4,5,2500,2,手自排,1.0,SUM
8375,LEXUS,RX ,2012,114143.0,758000,黑,5,5,2700,2,手自排,1.0,SUM
8376,TOYOTA,VIOS ,2006,200448.0,98000,銀,4,5,1500,2,自排,1.0,SUM
8377,MITSUBISHI,SPACE GEAR ,2007,229012.0,208000,銀,5,8,2400,2,自排,1.0,SUM
8378,NISSAN,CABSTAR ,2004,174000.0,178000,藍,2,2,3200,2,手排,1.0,SUM
8379,TOYOTA,CAMRY ,2015,129132.0,548000,黑,4,5,2500,2,自排,1.0,SUM
8381,MITSUBISHI,CANTER ,2012,213917.0,678000,白,2,3,3000,2,手排,1.0,SUM
8382,MITSUBISHI,LANCER ,2000,170115.0,58000,銀,4,5,1600,2,自排,1.0,SUM
8385,NISSAN,ROGUE ,2010,233875.0,168000,黑,5,5,2500,2,手自排,1.0,SUM
8387,TOYOTA,ALL NEW COROLLA,1998,83306.0,58000,白,4,5,1800,2,自排,1.0,SUM
8389,NISSAN,VERITA,2000,222911.0,88000,紅,5,5,1300,2,自排,1.0,SUM
8391,NISSAN,TEANA ,2004,185691.0,116000,灰,4,5,2300,2,自排,1.0,SUM
8392,NISSAN,MARCH ,2007,216006.0,98000,黑,5,5,1300,2,自排,1.0,SUM
8396,NISSAN,SENTRA M1,2004,239424.0,68000,棕,4,5,1600,2,自排,1.0,SUM
8397,NISSAN,TIIDA 4D,2006,160000.0,168000,銀,4,5,1600,2,自排,1.0,SUM
8399,AUDI,TT COUPE 8N ,2000,151230.0,268000,灰,2,4,1800,2,手排,1.0,SUM
8400,MAZDA,MAZDA 6 ,2014,113741.0,518000,黑,4,5,2200,2,手自排,1.0,SUM
8401,LEXUS,CT200H ,2011,167000.0,468000,黑,5,5,1800,2,自排,1.0,SUM
8403,TOYOTA,WISH ,2004,80620.0,198000,銀,5,7,2000,2,手自排,1.0,SUM
8405,TOYOTA,RAV4,2012,132300.0,418000,白,5,5,2400,2,自排,1.0,SUM
8406,FORD,FOCUS TDCI ,2010,190000.0,188000,灰,5,5,2000,2,手自排,1.0,SUM
8409,MAZDA,MAZDA 3 ,2008,160864.0,198000,白,4,5,2000,2,手自排,1.0,SUM
8410,TOYOTA,CAMRY HYBRID ,2012,180000.0,388000,黑,4,5,2500,2,自排,1.0,SUM
8411,FORD,ESCAPE ,2006,119000.0,158000,灰,5,5,2300,2,自排,1.0,SUM
8413,VW,AMAROK,2014,142356.0,798000,灰,4,5,2000,4,手自排,1.0,SUM
8414,MINI,COOPER S COUNTRYMAN,2012,91513.0,690000,黑,5,5,1600,2,手自排,1.0,SUM
8416,TOYOTA,HIACE SOLEMIO,2004,45420.0,358000,銀,5,8,2700,2,自排,1.0,SUM
8417,TOYOTA,ZACE SURF 貨車 ,2006,91727.0,198000,藍,2,2,1800,2,手排,1.0,SUM
8418,TOYOTA,YARIS ,2009,92717.0,288000,銀,5,5,1500,2,自排,1.0,SUM
8420,FORD,FOCUS,2014,120000.0,728000,藍,5,5,2000,2,手排,1.0,SUM
8423,BMW,3 SERIES SEDAN F30 ,2013,41220.0,898000,白,4,5,2000,4,手自排,1.0,SUM
8424,TOYOTA,WISH ,2006,148576.0,220000,棕,5,7,2000,2,手自排,1.0,SUM
8427,VW,GOLF VI,2011,102421.0,338000,紅,5,5,1400,2,自手排,1.0,SUM
8428,MITSUBISHI,VERYCA貨車 ,2005,223479.0,198000,藍,2,2,1200,2,手排,1.0,SUM
8429,SAAB,9月3日,2010,178894.0,388000,黑,4,5,2000,2,手自排,1.0,SUM
8430,MAZDA,MAZDA 5 ,2008,185721.0,238000,灰,5,7,2000,2,手自排,1.0,SUM
8431,SUZUKI,G.VITARA,2010,62383.0,378000,白,5,5,2400,4,自排,1.0,SUM
8432,TOYOTA,ALTIS ,2008,155000.0,238000,銀,4,5,1800,2,手自排,1.0,SUM
8433,SUZUKI,SOLIO,2003,149357.0,98000,黑,5,5,1300,2,自排,1.0,SUM
8435,MITSUBISHI,SAVRIN ,2006,100000.0,178000,銀,5,5,2400,2,手自排,1.0,SUM
8436,TOYOTA,WISH ,2004,190625.0,178000,棕,5,7,2000,2,手自排,1.0,SUM
8437,MAZDA,MPV ,2003,180000.0,88000,棕,5,7,3000,2,自排,1.0,SUM
8438,SUZUKI,JIMNY,2005,183871.0,238000,白,3,4,1300,4,自排,1.0,SUM
8439,MAZDA,MAZDA2,2012,161927.0,238000,白,5,5,1500,2,自排,1.0,SUM
8443,BMW,3 SERIES TOURING E91 ,2007,125000.0,550000,灰,5,5,3000,4,手自排,1.0,SUM
8445,TOYOTA,CAMRY ,2008,129416.0,238000,白,4,5,2000,2,自排,1.0,SUM
8446,MITSUBISHI,CANTER ,2010,152026.0,598000,藍,2,3,3000,2,手排,1.0,SUM
8447,TOYOTA,ZACE SURF 貨車 ,2006,265000.0,218000,白,2,2,1800,2,手排,1.0,SUM
8448,LEXUS,GS ,2010,246292.0,298000,銀,4,5,3500,2,手自排,1.0,SUM
8449,BENZ,E-CLASS W212 ,2010,159193.0,558000,白,2,5,3500,2,手自排,1.0,SUM
8451,MITSUBISHI,VERYCA貨車 ,2006,133074.0,168000,白,2,2,1200,2,手排,1.0,SUM
8454,NISSAN,TEANA ,2010,90000.0,208000,黑,4,5,3500,2,手自排,1.0,SUM
8455,HYUNDAI,TUCSON,2010,243546.0,188000,黑,5,5,2000,2,手自排,1.0,SUM
8456,SKODA,SUPERB COMBI ,2012,185000.0,298000,紫,5,5,2000,2,自手排,1.0,SUM
8457,SUZUKI,EVERY,2001,150000.0,180000,白,5,5,1300,2,自排,1.0,SUM
8458,FORD,FOCUS ,2005,170000.0,88000,灰,4,5,1800,2,手自排,1.0,SUM
8459,MITSUBISHI,VARICA貨車 ,2000,50758.0,108000,藍,2,2,1200,2,手排,1.0,SUM
8460,MITSUBISHI,VERYCA廂車 ,2004,205220.0,158000,銀,5,8,1200,2,手排,1.0,SUM
8461,TOYOTA,CAMRY ,2006,226819.0,198000,灰,4,5,2000,2,自排,1.0,SUM
8462,LEXUS,GS ,2007,132494.0,388000,銀,4,5,3500,2,手自排,1.0,SUM
8463,MAZDA,MAZDA 3 ,2004,296699.0,78000,藍,4,5,2000,2,手自排,1.0,SUM
8464,MITSUBISHI,CANTER ,2005,282743.0,338000,藍,2,3,2800,2,手排,1.0,SUM
8465,TOYOTA,ZACE SURF 廂車 ,2005,194641.0,158000,銀,5,5,1800,2,自排,1.0,SUM
8466,TOYOTA,ZACE SURF 廂車 ,2005,150429.0,188000,銀,5,5,1800,2,自排,1.0,SUM
8467,TOYOTA,PRIUS,2015,92651.0,578000,白,5,5,1800,2,自排,1.0,SUM
8468,BMW,Z4 ROADSTER E89,2010,84406.0,768000,黑,2,5,2500,2,手自排,1.0,SUM
8469,TOYOTA,VIOS ,2007,215368.0,158000,黑,4,5,1500,2,自排,1.0,SUM
8471,BMW,5 SERIES SEDAN E60,2006,121615.0,268000,灰,4,5,2000,2,手自排,1.0,SUM
8472,NISSAN,SERENA ,2005,210945.0,168000,灰,5,7,2000,2,自排,1.0,SUM
8474,BMW,7 SERIES SEDAN F01 ,2014,108442.0,998000,黑,4,5,3000,2,手自排,1.0,SUM
8477,TOYOTA,VIOS ,2008,73336.0,168000,棕,4,5,1500,2,自排,1.0,SUM
8478,NISSAN,CABSTAR ,2008,239916.0,298000,銀,2,3,2500,2,手排,1.0,SUM
8479,TOYOTA,CORONA,1993,230135.0,38000,綠,4,5,1600,2,自排,1.0,SUM
8480,TOYOTA,WISH ,2005,233524.0,128000,灰,5,7,2000,2,手自排,1.0,SUM
8481,SUZUKI,SOLIO,2005,258747.0,118000,黑,5,5,1300,2,自排,1.0,SUM
8482,TOYOTA,ALTIS,2007,1.0,188000,銀,4,5,1800,2,自排,1.0,SUM
8483,BMW,X1 E84 ,2014,82992.0,758000,白,5,5,2000,2,手自排,1.0,SUM
8484,SUZUKI,SWIFT ,2007,91548.0,218000,灰,5,5,1500,2,自排,1.0,SUM
8485,SUZUKI,SOLIO,2002,262222.0,88000,白,5,5,1300,2,自排,1.0,SUM
8488,SUZUKI,SWIFT ,2007,143912.0,198000,灰,5,5,1500,2,自排,1.0,SUM
8489,TOYOTA,CAMRY ,2007,340184.0,185000,銀,4,5,2000,2,自排,1.0,SUM
8491,TOYOTA,ZACE SURF 廂車 ,2003,150259.0,135000,銀,5,5,1800,2,自排,1.0,SUM
8492,BMW,5 SERIES SEDAN F10,2011,210120.0,718000,白,4,5,2000,2,手自排,1.0,SUM
8493,FORD,PRONTO貨車,2007,120146.0,138000,藍,2,2,1000,2,手排,1.0,SUM
8494,VW,GOLF V,2006,106300.0,168000,銀,5,5,1600,2,自手排,1.0,SUM
8495,LEXUS,IS ,2011,106380.0,518000,銀,4,5,2500,2,手自排,1.0,SUM
8498,FORD,TIERRA LS ,2001,79600.0,78000,棕,4,5,1600,2,自排,1.0,SUM
8499,TOYOTA,WISH ,2005,247125.0,198000,灰,5,7,2000,2,手自排,1.0,SUM
8501,MITSUBISHI,GLOBAL LANCER ,2005,129517.0,78000,灰,4,5,1600,2,手自排,1.0,SUM
8503,TOYOTA,CAMRY ,2005,137882.0,188000,黑爵黑,4,5,2000,2,自排,1.0,SUM
8504,BENZ,B-CLASS W245 ,2010,150000.0,388000,黑,5,5,1700,2,手自排,1.0,SUM
8505,VW,SCIROCCO,2011,170000.0,468000,黑,3,4,1400,2,自手排,1.0,SUM
8507,BMW,7 SERIES SEDAN F01 ,2013,171701.0,828000,白,4,5,3000,2,手自排,1.0,SUM
8508,BENZ,C-CLASS SEDAN W204 ,2012,120005.0,728000,白,4,5,1800,2,手自排,1.0,SUM
8510,SUZUKI,SWIFT ,2007,214541.0,198000,白,5,5,1500,2,自排,1.0,SUM
8511,MITSUBISHI,SAVRIN INSPIRE,2006,130000.0,138000,銀,5,5,2400,2,手自排,1.0,SUM
8512,TOYOTA,CAMRY ,2008,147000.0,268000,黑,4,5,2400,2,手自排,1.0,SUM
8513,VOLVO,V40 ,2014,79241.0,588000,銀,5,5,1600,2,自手排,1.0,SUM
8514,MAZDA,MAZDA 6 ,2008,192102.0,268000,白,4,5,2500,2,手自排,1.0,SUM
8515,TOYOTA,HIACE SOLEMIO,2004,190489.0,298000,銀,5,2,2700,2,自排,1.0,SUM
8516,MITSUBISHI,CANTER ,2007,271460.0,438000,白,2,3,3000,2,手排,1.0,SUM
8518,SUZUKI,SOLIO,2003,230000.0,88000,黑,5,5,1300,2,自排,1.0,SUM
8520,BMW,5 SERIES SEDAN E60,2003,132701.0,238000,黑,4,5,3000,2,手自排,1.0,SUM
8521,MAZDA,MAZDA 6 ,2007,117270.0,155000,灰,4,5,2000,4,手自排,1.0,SUM
8522,NISSAN,TIIDA 5D ,2008,146491.0,168000,灰,5,5,1800,2,自排,1.0,SUM
8523,TOYOTA,CAMRY ,2004,276192.0,118000,黑,4,5,2000,2,自排,1.0,SUM
8524,MITSUBISHI,DELICA貨車 ,2011,210442.0,258000,藍,2,3,2400,2,手排,1.0,SUM
