,id,car_brand,car_model,car_photo,car_price,car_title,dealer_name,car_address,dealer_address,car_year,car_color,car_cylinderVolume,car_gear,car_door,car_mileage,car_fuel,LED_head,LED_daytime,LED_back,HID,SRS,TCS,LDW,auto_braking_sys,parking_camera,Sunroof,navi_sys,IVI_sys,electric_seat,cruise_sys,auto_AC,rear_seat_air,Keyless,HUD
173,101123709995,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/Iv_NhNC7URp1U7AVDVNZ1g--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/1f5afe65-8dc9-4a08-872e-b6444590352a.jpg,"178,000 ",自售2009年2.4c得利卡貨車升降尾門手排引擎讚只跑12萬公里178000,['Y1198057372'],新北市,['新北市八里區中山路三段1號'],2009,藍,2200,手排,2,120000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
174,101115156746,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/almhcSYCjVi_35gs3wjXvw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzQ0/https://s.yimg.com/ob/image/d4129a10-91f9-4caf-936d-e3b84006fa9b.jpg,"178,000 ",限時優惠促銷 2015年 MITSUBISHI / DELICA 頭家起家車,['只想賣好車!! 感謝支持!!'],新北市,['新北市林口區文化三路一段249巷55號'],2015,銀,2200,手排,5,52287,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
175,101082777601,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/holvZ3UUOpMHHmvBQwDZyw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/ab8a7354-a18f-46d3-83a4-ddb0c75b9e5c.jpg,"169,000 ",得利卡 誠意賣車 實車價格 貨車,['來爾富中古車商行'],台中市,['台中市大里區大智路812號'],2004,白,2200,手排,2,170000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
176,101109202347,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/QjgZJpgL_qdSCeMoQRLX3A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/cb8a9193-58f0-4e35-b60b-519d4e7da42e.jpg,"168,888 ",Mitsubishi 三菱 中華 菱利 veryca 1.3 鐵板 少跑,['Y8741691501'],新北市,['新北市板橋區館前西路269號之1號'],2010,藍,1500,手排,2,106800,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
177,101121907045,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/09L9Yn_SiZTTm4c.yuEtbw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/97693584-54a3-43e8-957a-f22852be09ec.jpg,"168,000 ",誠意出售 2018 三菱VERYCA 冷凍車 己認證完成店長推薦,['只想賣好車!! 感謝支持!!'],新北市,['新北市林口區三井購物中心正對面'],2018,白,1500,手排,2,36550,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
178,101089997475,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/P_DoN9X97jonoqA8FPGrOg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/1442f9fb-c20a-4419-8f14-d42b2e9f6c51.jpg,"168,000 ",2011年中華菱利2人座貨車手排1.2直售16萬8仟,['Y5807382595'],新北市,['新北市土城區金城路'],2011,白,1200,手排,2,106000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
179,101126769379,FORD,ECONOVAN,https://ct.yimg.com/xd/api/res/1.2/_OOZFj2NUHyAIU7N5NBWzw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/05c75150-4b07-4509-b8e5-7b40f28d084e.jpg,"168,000 ",自售2010年2.0載卡多手排貨車引擎讚非常好開只跑80000公里168000,['Y3360959676'],新北市,['新北市八里區中山路三段1號'],2010,白,2200,手排,2,80000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
180,101125696789,TOYOTA,ZACE,https://ct.yimg.com/xd/api/res/1.2/oXOPIkLM1aqgkNzPnGoPZw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/5aabe3f2-2fe1-425b-8e69-5cab5eaca082.jpg,"165,000 ",自售 2004年  ZACE 1.8 手排 貨斗車 車況好 後斗空間大 無待修,['凱勝'],台中市,['台中市神岡區大豐路5段7號 對面 (紅橋檳榔旁)'],2004,藍,1500,手排,2,200000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
181,101126609558,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/cLGAsAm7GmcroLTROApJQA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzIw/https://s.yimg.com/ob/image/70b6d424-203c-43c1-9eba-b490e18e03dd.jpg,"160,000 ","好車  台北市售2008年昇降帆布架中華得利卡 ,引擎冷氣況佳",['Y8866085729'],台北市,['台北市內湖區.'],2008,白,2200,手排,2,339000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
182,101122267673,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/0HzkWjQk43ZtfZ78hJUH0Q--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/2bdf490b-0cbb-42df-b704-352aef2fd8b9.jpg,"160,000 ",自售2005年2.4cc加長型自排廂車只跑130000公里引擎讚好開160000,['Y3381344067'],新北市,['新北市八里區中山路三段1號'],2005,銀,2200,自排,5,130000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
