,car_brand,car_model,car_year,car_mileage,car_price,source
1161,LUXGEN,U6 1.8,2014,60000 ,330000,UsedCar
1162,VOLVO,V40 1.6,2014,66000 ,620000,UsedCar
1163,BMW,7 SERIES 740,2015,115000 ,1680000,UsedCar
1164,MASERATI,GHIBLI 3.0,2016,43071 ,1980000,UsedCar
1165,KIA,SOUL 2.0,2014,41090 ,390000,UsedCar
1166,HYUNDAI,I10 1.1,2009,67900 ,160000,UsedCar
1167,TOYOTA,CAMRY 2.0,2016,87323 ,500000,UsedCar
1168,FORD,FOCUS 1.6,2015,161803 ,280000,UsedCar
1169,TOYOTA,HIACE SOLIMO 2.7,2000,243769 ,190000,UsedCar
1170,BENZ,C-CLASS C180,2019,14000 ,1480000,UsedCar
1171,BMW,5 SERIES 520,2013,44000 ,820000,UsedCar
1172,NISSAN,LIVINA 1.6,2019,50000 ,410000,UsedCar
1173,MITSUBISHI,GRUNDER 2.4,2011,160000 ,190000,UsedCar
1174,LUXGEN,U6 2.0,2020,7000 ,700000,UsedCar
1175,HONDA,CIVIC 1.8,2015,70000 ,490000,UsedCar
1176,SUZUKI,JIMNY 1.3,2005,79000 ,250000,UsedCar
1177,LEXUS,IS SERIES IS200T,2016,76000 ,890000,UsedCar
1178,VW,TIGUAN 2.0,2017,84452 ,880000,UsedCar
1179,HONDA,ACCORD 2.0,1995,78000 ,30000,UsedCar
1180,TOYOTA,YARIS 1.5,2012,63000 ,290000,UsedCar
1181,LEXUS,NX SERIES 200T,2016,73047 ,1090000,UsedCar
1182,LEXUS,NX SERIES 300H / F SPORT,2018,29071 ,1650000,UsedCar
1183,BENZ,C-CLASS C32 AMG,2002,149328 ,250000,UsedCar
1184,HONDA,CIVIC 1.8,2007,112000 ,220000,UsedCar
1185,BENZ,CLA-CLASS CLA250,2015,88000 ,1070000,UsedCar
1186,FORD,KUGA 1.5,2015,214000 ,440000,UsedCar
1187,NISSAN,X-TRAIL 2.0,2019,34510 ,750000,UsedCar
1188,TOYOTA,RAV-4 2.0,2015,101614 ,590000,UsedCar
1189,NISSAN,TIIDA 1.6,2013,62000 ,330000,UsedCar
1190,MAZDA,CX-5 2.2,2013,141000 ,520000,UsedCar
1191,HONDA,FIT 1.5,2016,98000 ,430000,UsedCar
1192,TOYOTA,VIOS 1.5,2015,70000 ,300000,UsedCar
1193,BMW,X3 SERIES X3 XDRIVE,2017,68000 ,1160000,UsedCar
1194,BMW,3 SERIES 320,2018,10839 ,1350000,UsedCar
1195,HONDA,CRV 2.4,2013,125209 ,460000,UsedCar
1196,MAZDA,CX-5 2.2,2013,132000 ,520000,UsedCar
1197,AUDI,A3 1.4,2015,114000 ,780000,UsedCar
1198,FORD,FIESTA 1.6,2012,111000 ,250000,UsedCar
1199,NISSAN,TIIDA 1.6,2015,138000 ,410000,UsedCar
1200,AUDI,A4 1.8,2014,103000 ,630000,UsedCar
1201,NISSAN,TIIDA 1.6,2013,88943 ,370000,UsedCar
1202,MAZDA,2 1.5,2011,171532 ,180000,UsedCar
1203,BMW,X5 SERIES X5 3.0,2006,280000 ,190000,UsedCar
1204,BMW,5 SERIES 530,2003,70000 ,170000,UsedCar
1205,KIA,EURO STAR 1.1,2004,100000 ,70000,UsedCar
1206,BENZ,C-CLASS C300,2016,93000 ,1130000,UsedCar
1207,MITSUBISHI,ZINGER 2.4,2010,100000 ,170000,UsedCar
1208,HYUNDAI,GETZ 1.3,2006,100000 ,100000,UsedCar
1209,TOYOTA,ALTIS 1.8,2005,100000 ,130000,UsedCar
1210,TOYOTA,RAV-4 2.5,2015,92838 ,590000,UsedCar
1211,LEXUS,ES SERIES ES350,2011,100000 ,330000,UsedCar
1212,LEXUS,ES SERIES ES300H 油電,2015,110000 ,790000,UsedCar
1213,BMW,X3 SERIES X3 2.0,2016,90761 ,1180000,UsedCar
1214,FORD,FOCUS 1.6,2017,127534 ,410000,UsedCar
1215,PORSCHE,MACAN 2.0,2019,19000 ,2790000,UsedCar
1216,NISSAN,X-TRAIL 2.0,2019,35000 ,560000,UsedCar
1217,HYUNDAI,ELANTRA 1.6,2020,26476 ,520000,UsedCar
1218,TOYOTA,YARIS 1.5,2010,190245 ,250000,UsedCar
1219,HYUNDAI,ELANTRA 1.8,2014,77341 ,450000,UsedCar
1220,BENZ,E-CLASS COUPE 300 CE,1995,100000 ,290000,UsedCar
1221,HONDA,CRV 2.0,2000,200000 ,80000,UsedCar
1222,TOYOTA,ALTIS 1.8,2002,270000 ,80000,UsedCar
1223,MAZDA,CX-5 2.0,2018,110000 ,680000,UsedCar
1224,BMW,7 SERIES 740,2020,1600 ,4530000,UsedCar
1225,TOYOTA,ALTIS 1.8,2001,180000 ,90000,UsedCar
1226,BMW,3 SERIES 318,2016,86758 ,810000,UsedCar
1227,BMW,1 SERIES 118,2013,92000 ,680000,UsedCar
1228,BMW,3 SERIES 320,2015,79138 ,860000,UsedCar
1229,LEXUS,RX SERIES RX 200T,2017,50000 ,1690000,UsedCar
1230,HONDA,CITY 1.5,2002,310000 ,30000,UsedCar
1231,BENZ,S-CLASS S400 3.0,2015,123752 ,1580000,UsedCar
1232,FORD,KUGA 1.6,2014,107185 ,460000,UsedCar
1233,BENZ,GLC-CLASS GLC 300,2017,47000 ,2080000,UsedCar
1234,TOYOTA,CAMRY 2.4,2014,113045 ,490000,UsedCar
1235,BENZ,GLC-CLASS GLC 300,2016,60000 ,1680000,UsedCar
1236,BENZ,GLC-CLASS GLC 300,2020,30000 ,2530000,UsedCar
1237,BMW,5 SERIES 520,2001,200000 ,190000,UsedCar
1238,VW,T-CROSS 1.0 TSI,2020,8544 ,780000,UsedCar
1239,LEXUS,RX SERIES RX300,2019,30000 ,1890000,UsedCar
1240,MAZDA,6 2.0,2011,190245 ,290000,UsedCar
1241,HONDA,FIT 1.5,2012,134897 ,350000,UsedCar
1242,VW,POLO 1.6,2014,102173 ,280000,UsedCar
1243,MITSUBISHI,LANCER 1.6,2005,100000 ,110000,UsedCar
1244,HONDA,ACCORD 2.0,1999,140000 ,60000,UsedCar
1245,HONDA,CRV 2.0,2009,100000 ,330000,UsedCar
1246,TOYOTA,WISH 2.0,2012,100000 ,380000,UsedCar
1247,TOYOTA,CAMRY 3.0,2005,100000 ,170000,UsedCar
1248,NISSAN,LIVINA 1.6,2013,50000 ,280000,UsedCar
1249,NISSAN,X-TRAIL 2.0,2003,100000 ,130000,UsedCar
1250,MAZDA,TRIBUTE 2.3,2004,100000 ,140000,UsedCar
1251,NISSAN,SERENA QRV 2.5,2006,100000 ,240000,UsedCar
1252,TOYOTA,VIOS 1.5,2008,60000 ,180000,UsedCar
1253,TOYOTA,CAMRY 2.0,2002,100000 ,130000,UsedCar
1254,TOYOTA,YARIS 1.5,2008,120000 ,230000,UsedCar
1255,MITSUBISHI,LANCER 1.6,2006,100000 ,90000,UsedCar
1256,NISSAN,LIVINA 1.6,2008,70000 ,160000,UsedCar
1257,TOYOTA,ALTIS 1.8,2009,100000 ,210000,UsedCar
1258,MAZDA,3 2.0,2008,100000 ,230000,UsedCar
1259,TOYOTA,WISH 2.0,2006,100000 ,160000,UsedCar
1260,LUXGEN,7 SUV 2.2,2012,60000 ,290000,UsedCar
1261,MAZDA,3S 2.0,2006,100000 ,130000,UsedCar
1262,MAZDA,TRIBUTE 3.0,2002,100000 ,80000,UsedCar
1263,HYUNDAI,SANTA FE 2.2,2008,100000 ,330000,UsedCar
1264,HONDA,FIT 1.5,2013,50000 ,380000,UsedCar
1265,HONDA,FIT 1.5,2009,80000 ,280000,UsedCar
1266,FORD,FOCUS 2.0,2007,100000 ,170000,UsedCar
1267,MAZDA,5 七人座,2006,90000 ,210000,UsedCar
1268,NISSAN,X-TRAIL 2.0,2004,100000 ,140000,UsedCar
1269,NISSAN,TEANA 2.3,2007,100000 ,150000,UsedCar
1270,TOYOTA,CAMRY 2.0,2005,100000 ,170000,UsedCar
1271,HYUNDAI,IX35 2.0,2011,80000 ,390000,UsedCar
1272,SUZUKI,SOLIO 1.3,2008,100000 ,170000,UsedCar
1273,TOYOTA,VIOS 1.5,2008,100000 ,220000,UsedCar
1274,NISSAN,TEANA 2.0,2007,100000 ,150000,UsedCar
1275,MITSUBISHI,COLT PLUS 1.6,2011,50000 ,250000,UsedCar
1276,NISSAN,TIIDA 1.6,2014,70000 ,360000,UsedCar
1277,MAZDA,3 2.0,2006,10 ,130000,UsedCar
1278,HYUNDAI,TUCSON 2.0,2007,100000 ,220000,UsedCar
1279,TOYOTA,ALTIS 1.8,2004,90000 ,170000,UsedCar
1280,MITSUBISHI,GRUNDER 2.4,2005,100000 ,150000,UsedCar
1281,FORD,FOCUS 2.0,2007,100000 ,170000,UsedCar
1282,NISSAN,TEANA 2.3,2006,120000 ,120000,UsedCar
1283,MAZDA,TRIBUTE 2.3,2007,100000 ,190000,UsedCar
1284,MITSUBISHI,LANCER 1.6,2005,100000 ,110000,UsedCar
1285,TOYOTA,CAMRY 3.0,2005,100000 ,160000,UsedCar
1286,FORD,FOCUS 2.0,2005,100000 ,140000,UsedCar
1287,KIA,EURO STAR 1.1,2005,100000 ,110000,UsedCar
1288,MITSUBISHI,OUTLANDER 2.4,2010,80000 ,270000,UsedCar
1289,SUZUKI,SOLIO 1.3,2004,110000 ,110000,UsedCar
1290,MITSUBISHI,SAVRIN 2.0,2006,100000 ,150000,UsedCar
1291,HYUNDAI,MATRIX 1.8,2004,100000 ,110000,UsedCar
1292,TOYOTA,CAMRY 2.0,2003,100000 ,120000,UsedCar
1293,MAZDA,5 七人座,2007,100000 ,210000,UsedCar
1294,HONDA,CRV 2.0,2003,100000 ,160000,UsedCar
1295,MAZDA,PREMACY 1.8,2002,100000 ,110000,UsedCar
1296,TOYOTA,WISH 2.0,2005,100000 ,160000,UsedCar
1297,MITSUBISHI,VIRAGE 1.8,2003,90000 ,90000,UsedCar
1298,TOYOTA,CAMRY 2.0,2002,100000 ,120000,UsedCar
1299,TOYOTA,WISH 2.0,2005,110000 ,150000,UsedCar
1300,MAZDA,3 2.0,2004,80000 ,90000,UsedCar
1301,LUXGEN,7 SUV 2.2,2011,50000 ,270000,UsedCar
1302,HONDA,CRV 2.0,2004,100000 ,120000,UsedCar
1303,MAZDA,3 2.0,2007,100000 ,210000,UsedCar
1304,BENZ,E-CLASS E350,2007,100000 ,330000,UsedCar
1305,NISSAN,TEANA 2.3,2005,100000 ,110000,UsedCar
1306,NISSAN,TIIDA 1.8,2007,90000 ,140000,UsedCar
1307,MITSUBISHI,SAVRIN 2.0,2007,100000 ,160000,UsedCar
1308,MITSUBISHI,ZINGER 2.4,2007,100000 ,140000,UsedCar
1309,NISSAN,X-TRAIL 2.0,2003,100000 ,90000,UsedCar
1310,FORD,ESCAPE 2.3,2005,100000 ,130000,UsedCar
1311,SUZUKI,SOLIO 1.3,2005,100000 ,130000,UsedCar
1312,TOYOTA,VIOS 1.5,2006,100000 ,140000,UsedCar
1313,FORD,ESCAPE 2.3,2005,100000 ,140000,UsedCar
1314,MITSUBISHI,COLT PLUS 1.6,2009,100000 ,170000,UsedCar
1315,MAZDA,3S 2.0,2008,130000 ,160000,UsedCar
1316,NISSAN,TIIDA 1.8,2010,210000 ,150000,UsedCar
1317,AUDI,A4 2.0,2009,220000 ,290000,UsedCar
1318,TOYOTA,RAV-4 2.0,2014,132000 ,600000,UsedCar
1319,TOYOTA,YARIS 1.5,2011,56770 ,260000,UsedCar
1320,HONDA,CIVIC 1.8,2010,142547 ,350000,UsedCar
1321,HONDA,CIVIC 2.0,2010,244604 ,290000,UsedCar
1322,MITSUBISHI,LANCER FORTIS 2.0,2011,86521 ,290000,UsedCar
1323,MITSUBISHI,VERYCA 1.2,2009,179730 ,170000,UsedCar
1324,MITSUBISHI,COLT PLUS 1.5,2018,42181 ,350000,UsedCar
1325,BMW,5 SERIES 520,2014,42611 ,990000,UsedCar
1326,NISSAN,MARCH 1.3,2006,180241 ,80000,UsedCar
1327,NISSAN,SENTRA 1.8,2002,200000 ,80000,UsedCar
1328,PORSCHE,CAYENNE 4.5,2005,157000 ,290000,UsedCar
1329,MITSUBISHI,GLOBAL LANCER 1.6,2005,210000 ,90000,UsedCar
1330,MAZDA,6 2.3,2005,170000 ,120000,UsedCar
1331,SUZUKI,GRAND VITARA JP 2.7,2007,220000 ,210000,UsedCar
1332,HYUNDAI,MATRIX 1.6,2008,170000 ,90000,UsedCar
1333,FORD,MONDEO TDCI 2.0,2013,200000 ,230000,UsedCar
1334,TOYOTA,ALTIS 1.8,2003,200000 ,90000,UsedCar
1335,TOYOTA,YARIS 1.5,2014,70000 ,350000,UsedCar
1336,MITSUBISHI,SAVRIN 2.4,2007,140000 ,180000,UsedCar
1337,TOYOTA,PREVIA 2.4,2005,230000 ,330000,UsedCar
1338,TOYOTA,ALTIS 1.8,2013,151523 ,320000,UsedCar
1339,NISSAN,TIIDA 1.8,2008,190000 ,140000,UsedCar
1340,PORSCHE,BOXSTER 2.5,1997,74000 ,590000,UsedCar
1341,MITSUBISHI,COLT PLUS 1.6,2013,105000 ,230000,UsedCar
1342,LEXUS,ES SERIES ES300H 油電,2013,60000 ,750000,UsedCar
1343,HYUNDAI,ELANTRA 1.8,2014,158239 ,390000,UsedCar
1344,TOYOTA,ALTIS 1.8,2020,15811 ,660000,UsedCar
1345,TOYOTA,WISH 2.0,2013,231153 ,420000,UsedCar
1346,PORSCHE,CAYMAN 2.0,2019,22000 ,2950000,UsedCar
1347,MITSUBISHI,LANCER FORTIS 2.0,2007,170000 ,170000,UsedCar
1348,HONDA,CRV 2.0,2014,38000 ,500000,UsedCar
1349,BMW,X2 SERIES SDRIVE,2018,26000 ,1470000,UsedCar
1350,AUDI,A3 SPORTBACK 1.4,2020,12000 ,1130000,UsedCar
1351,HONDA,HR-V 1.8,2018,31000 ,660000,UsedCar
1352,NISSAN,TIIDA 1.6,2016,55000 ,430000,UsedCar
1353,LEXUS,ES SERIES ES300H 油電,2015,80088 ,820000,UsedCar
1354,TOYOTA,PREVIA 2.4,2002,130000 ,280000,UsedCar
1355,TOYOTA,CAMRY 2.0,2004,190000 ,140000,UsedCar
1356,TOYOTA,ALTIS 1.8,2006,230000 ,120000,UsedCar
1357,TOYOTA,WISH 2.0,2015,95173 ,490000,UsedCar
1358,JAGUAR,F-PACE 35T,2017,58000 ,1590000,UsedCar
1359,TOYOTA,RAV-4 2.0,2018,34000 ,650000,UsedCar
1360,TOYOTA,ALTIS 1.8,2009,112000 ,260000,UsedCar
1361,TOYOTA,RAV-4 2.0,2013,102000 ,550000,UsedCar
1362,TOYOTA,WISH 2.0,2012,60500 ,430000,UsedCar
1363,TOYOTA,ALTIS 1.8,2017,38000 ,480000,UsedCar
1364,TOYOTA,ALTIS 1.8,2014,81000 ,380000,UsedCar
1365,TOYOTA,RAV-4 2.0,2016,38000 ,730000,UsedCar
1366,INFINITI,Q SEDAN Q30,2019,33000 ,1020000,UsedCar
1367,TOYOTA,ALTIS 1.8,2011,146000 ,300000,UsedCar
1368,MINI,COOPER CLUBMAN 1.5,2016,53000 ,890000,UsedCar
1369,MITSUBISHI,LANCER FORTIS 1.8,2009,123795 ,190000,UsedCar
1370,FORD,TIERRA 1.6,2003,125000 ,60000,UsedCar
1371,AUDI,A5 SPORTBACK 2.0,2019,15000 ,1620000,UsedCar
1372,HYUNDAI,KONA 1.6,2019,20709 ,690000,UsedCar
1373,BENZ,E-CLASS E200,2016,46341 ,1450000,UsedCar
1374,SUZUKI,JIMNY 1.3,2022,8 ,840000,UsedCar
1375,VW,T4 2.0,2002,68000 ,290000,UsedCar
1376,VW,CARAVELLE 2.0,2017,249052 ,790000,UsedCar
1377,MITSUBISHI,COLT PLUS 1.5,2018,98154 ,320000,UsedCar
1378,LEXUS,IS SERIES IS200T,2016,36000 ,990000,UsedCar
1379,NISSAN,KICKS 1.5,2020,9167 ,690000,UsedCar
1380,BENZ,GLC-CLASS GLC 300,2021,10 ,2680000,UsedCar
1381,INFINITI,EX EX 35,2009,86000 ,260000,UsedCar
1382,MITSUBISHI,LANCER FORTIS 1.8,2010,151625 ,190000,UsedCar
1383,TOYOTA,ALTIS 1.8,2016,80865 ,490000,UsedCar
1384,BMW,M6 M6 CONVERTIBLE,2012,57000 ,2280000,UsedCar
1385,BMW,X1 SERIES X1 SDRIVE,2018,42927 ,1090000,UsedCar
1386,MITSUBISHI,OUTLANDER 2.4,2017,117814 ,510000,UsedCar
1387,SUBARU,LEVORG 1.6,2017,37837 ,830000,UsedCar
1388,MAZDA,5 七人座,2013,90000 ,410000,UsedCar
1389,TOYOTA,ALTIS 1.8,2003,200000 ,90000,UsedCar
1390,NISSAN,SERENA QRV 2.5,2011,180000 ,280000,UsedCar
1391,MITSUBISHI,VERYCA 1.2,2004,110000 ,150000,UsedCar
1392,MITSUBISHI,VERYCA 1.3,2018,105087 ,330000,UsedCar
1393,BMW,1 SERIES 116,2014,106218 ,610000,UsedCar
1394,BENZ,SL-CLASS SL55 AMG,2003,130000 ,580000,UsedCar
1395,NISSAN,TEANA 2.3,2006,170000 ,100000,UsedCar
1396,VW,BEETLE 1.6,2006,130000 ,150000,UsedCar
1397,TOYOTA,ALTIS 1.8,2016,100000 ,480000,UsedCar
1398,HONDA,CRV 2.0,2005,260000 ,150000,UsedCar
1399,MINI,COOPER S 1.6,2012,130000 ,750000,UsedCar
1400,SUBARU,FORESTER 2.0,2017,70000 ,580000,UsedCar
1401,NISSAN,TIIDA 1.8,2010,200000 ,210000,UsedCar
1402,LUXGEN,U6 2.0,2014,80000 ,350000,UsedCar
1403,TOYOTA,CAMRY 2.0,2007,100000 ,180000,UsedCar
1404,BMW,5 SERIES TOURING 520,2013,190000 ,830000,UsedCar
1405,BMW,5 SERIES 520,2012,79000 ,680000,UsedCar
1406,BENZ,S-CLASS S400 HYBRID,2011,79000 ,580000,UsedCar
1407,LEXUS,NX SERIES 200 T,2015,120000 ,1130000,UsedCar
1408,HONDA,CIVIC 1.8,2013,82000 ,420000,UsedCar
1409,BMW,X6 SERIES X6 XDRIVE,2020,5500 ,3490000,UsedCar
1410,BENZ,E-CLASS E240,2004,67000 ,290000,UsedCar
1411,TOYOTA,CAMRY 3.0,2000,230000 ,120000,UsedCar
1412,BENZ,V-CLASS V250,2017,71474 ,1490000,UsedCar
1413,TOYOTA,ALPHARD 3.5,2011,263008 ,660000,UsedCar
1414,LEXUS,RX SERIES RX300,2018,30000 ,1790000,UsedCar
1415,BENZ,E-CLASS E240,2003,124000 ,230000,UsedCar
1416,NISSAN,MARCH 1.5,2018,73672 ,320000,UsedCar
1417,MAZDA,3 2.0,2016,79000 ,530000,UsedCar
1418,MAZDA,3 2.0,2004,177946 ,80000,UsedCar
1419,LEXUS,RX SERIES RX 200T,2016,146245 ,1290000,UsedCar
1420,LUXGEN,M7 2.2,2020,11000 ,710000,UsedCar
1421,VOLVO,S60 2.0,2016,165000 ,560000,UsedCar
1422,BENZ,C-CLASS ESTATE C63 T AMG,2012,165000 ,890000,UsedCar
1423,BMW,5 SERIES 520,2017,47000 ,1390000,UsedCar
1424,BMW,1 SERIES 118,2016,49000 ,830000,UsedCar
1425,TOYOTA,VIOS 1.5,2018,92137 ,350000,UsedCar
1426,MITSUBISHI,COLT PLUS 1.6,2011,65192 ,160000,UsedCar
1427,TOYOTA,WISH 2.0,2015,119014 ,490000,UsedCar
1428,MAZDA,3 2.0,2018,45062 ,630000,UsedCar
1429,NISSAN,TIIDA 1.6,2019,9845 ,560000,UsedCar
1430,TOYOTA,YARIS 1.5,2018,101291 ,430000,UsedCar
1431,AUDI,A8 3.0,2015,101000 ,990000,UsedCar
1432,BMW,X3 SERIES X3 XDRIVE,2018,47000 ,2290000,UsedCar
1433,TOYOTA,PREMIO 2.0,2000,281900 ,120000,UsedCar
1434,VOLVO,V40 1.5,2018,51000 ,790000,UsedCar
1435,SUZUKI,SX4 1.6,2012,97000 ,310000,UsedCar
1436,MITSUBISHI,VERYCA 1.2,2006,260000 ,190000,UsedCar
1437,VW,BEETLE 1.6,2006,135643 ,130000,UsedCar
1438,MITSUBISHI,COLT PLUS 1.5,2015,67000 ,290000,UsedCar
1439,VW,TIGUAN 2.0,2010,152000 ,290000,UsedCar
1440,FORD,FIESTA 1.0,2015,62000 ,360000,UsedCar
1441,FORD,FOCUS 1.5,2016,81000 ,530000,UsedCar
1442,HYUNDAI,MATRIX 1.8,2005,160000 ,130000,UsedCar
1443,FORD,FOCUS TDCI 2.0,2009,210000 ,190000,UsedCar
1444,TOYOTA,ALTIS 1.8,2010,165000 ,220000,UsedCar
1445,MAZDA,MPV 3.0,2005,149633 ,160000,UsedCar
1446,NISSAN,TEANA 3.5,2010,200000 ,140000,UsedCar
1447,VW,BORA 1.6,2003,139366 ,90000,UsedCar
1448,VW,PASSAT 2.0,2010,70000 ,260000,UsedCar
1449,TOYOTA,RAV-4 2.5,2016,62416 ,680000,UsedCar
1450,MAZDA,CX-3 2.0,2016,60000 ,560000,UsedCar
1451,TOYOTA,CAMRY 2.0,2017,75915 ,560000,UsedCar
1452,HONDA,FIT 1.5,2018,45884 ,500000,UsedCar
1453,AUDI,Q5 2.0,2017,50000 ,1430000,UsedCar
1454,HONDA,FIT 1.5,2017,91728 ,450000,UsedCar
1455,BMW,5 SERIES 528,2014,98793 ,1090000,UsedCar
1456,NISSAN,TIIDA 1.6,2015,82152 ,360000,UsedCar
1457,TOYOTA,ALTIS 1.8,2017,71189 ,510000,UsedCar
1458,HONDA,CRV 2.0,2004,218370 ,160000,UsedCar
1459,HYUNDAI,IX35 2.0,2013,115495 ,360000,UsedCar
1460,TOYOTA,YARIS 1.5,2018,83267 ,420000,UsedCar
1461,FORD,ESCAPE 2.3,2005,236650 ,120000,UsedCar
1462,MITSUBISHI,ECLIPSE CROSS 1.5,2020,39000 ,830000,UsedCar
1463,BMW,X7 SERIES 3.0,2020,8900 ,4080000,UsedCar
1464,NISSAN,TIIDA 1.8,2008,303138 ,140000,UsedCar
1465,MAZDA,CX-3 1.5,2016,81223 ,630000,UsedCar
1466,NISSAN,TIIDA 1.6,2015,98996 ,430000,UsedCar
1467,NISSAN,LIVINA 1.6,2017,102223 ,350000,UsedCar
1468,HONDA,FIT 1.5,2015,50000 ,400000,UsedCar
1469,TOYOTA,YARIS 1.5,2011,66000 ,260000,UsedCar
1470,HONDA,CRV 2.4,2014,140000 ,500000,UsedCar
1471,SAAB,9-3 2.0,2000,110890 ,260000,UsedCar
1472,NISSAN,LIVINA 1.6,2018,44480 ,390000,UsedCar
1473,VW,GOLF 1.2,2014,142780 ,450000,UsedCar
1474,SKODA,FABIA 1.2,2015,100000 ,380000,UsedCar
1475,BENZ,C-CLASS C300,2017,27407 ,1440000,UsedCar
1476,BMW,L7 L7 5.4,2000,210000 ,390000,UsedCar
1477,MAZDA,6 2.0,2016,60000 ,610000,UsedCar
1478,BMW,7 SERIES 750,2009,178779 ,480000,UsedCar
1479,BENZ,S-CLASS S400 3.0,2016,50211 ,2390000,UsedCar
1480,TOYOTA,SIENNA 3.5,2014,55648 ,890000,UsedCar
1481,HONDA,ACCORD 2.0,2005,240000 ,110000,UsedCar
1482,ISUZU,TROOPER 3.5,2004,150000 ,160000,UsedCar
1483,AUDI,A4 AVANT 2.0,2007,140000 ,300000,UsedCar
1484,NISSAN,JUKE 1.6,2014,74186 ,390000,UsedCar
1485,MINI,COOPER SD COUNTRYMAN 2.0,2016,61136 ,990000,UsedCar
1486,FORD,FOCUS 1.8,2012,18000 ,180000,UsedCar
1487,BMW,5 SERIES 520,2016,53000 ,1120000,UsedCar
1488,NISSAN,TIIDA 1.6,2017,77102 ,450000,UsedCar
1489,HYUNDAI,ELANTRA 1.8,2015,78158 ,320000,UsedCar
1490,MAZDA,3 2.0,2018,15000 ,550000,UsedCar
1491,FORD,FIESTA 1.5,2014,114964 ,310000,UsedCar
1492,TOYOTA,CAMRY 2.5,2014,84816 ,540000,UsedCar
1493,MITSUBISHI,COLT PLUS 1.5,2018,95757 ,280000,UsedCar
1494,BENZ,C-CLASS C300,2018,19000 ,1490000,UsedCar
1495,BMW,3 SERIES 328,2012,119127 ,690000,UsedCar
1496,HONDA,CRV 2.4,2014,85548 ,590000,UsedCar
1497,HYUNDAI,ELANTRA 1.6,2017,83392 ,360000,UsedCar
1498,TOYOTA,ALTIS 2.0,2012,184516 ,290000,UsedCar
1499,MITSUBISHI,COLT PLUS 1.5,2015,67000 ,290000,UsedCar
1500,BENZ,E-CLASS COUPE E250 COUPE,2012,66000 ,880000,UsedCar
1501,TOYOTA,VIOS 1.5,2008,178939 ,170000,UsedCar
1502,BENZ,E-CLASS E300,2019,1546 ,2350000,UsedCar
1503,BMW,5 SERIES TOURING 520,2016,58295 ,1370000,UsedCar
1504,BENZ,GLA-CLASS GLA180,2015,69000 ,960000,UsedCar
1505,TOYOTA,ALTIS 1.8,2006,99503 ,190000,UsedCar
1506,LEXUS,UX SERIES UX200,2019,26000 ,1190000,UsedCar
1507,BMW,X6 SERIES X6 XDRIVE,2016,133332 ,1460000,UsedCar
1508,BENZ,C-CLASS ESTATE C63 T AMG,2017,44000 ,3190000,UsedCar
1509,BMW,X1 SERIES X1 SDRIVE,2016,29361 ,1060000,UsedCar
1510,HONDA,CRV 2.4,2007,203765 ,320000,UsedCar
1511,LEXUS,RX SERIES RX350,2019,19000 ,2080000,UsedCar
1512,VOLVO,XC60 2.0,2014,163000 ,560000,UsedCar
1513,MITSUBISHI,COLT PLUS 1.6,2011,144000 ,190000,UsedCar
1514,VOLVO,S80 2.0,2012,187385 ,390000,UsedCar
1515,BMW,7 SERIES 730,2020,9990 ,3330000,UsedCar
1516,PORSCHE,PANAMERA 3.0,2014,170000 ,1450000,UsedCar
1517,FORD,ESCAPE 2.3,2013,259267 ,290000,UsedCar
1518,BENZ,CLA-CLASS CLA250,2017,70000 ,1290000,UsedCar
1519,BENZ,CLA-CLASS CLA250,2015,92000 ,920000,UsedCar
1520,BMW,X3 SERIES X3 2.5,2008,136105 ,320000,UsedCar
1521,NISSAN,TIIDA 1.6,2017,98024 ,490000,UsedCar
1522,HONDA,FIT 1.5,2015,87140 ,420000,UsedCar
1523,BMW,X5 SERIES X5 35I,2016,73000 ,1630000,UsedCar
1524,INFINITI,QX QX30,2018,50000 ,1090000,UsedCar
1525,VOLVO,XC90 2.4,2006,200000 ,290000,UsedCar
1526,MINI,HATCH 5D,2019,30000 ,890000,UsedCar
1527,BMW,1 SERIES 118,2018,52669 ,990000,UsedCar
1528,BMW,5 SERIES 520,2020,2800 ,2080000,UsedCar
1529,NISSAN,TIIDA 1.8,2012,150000 ,230000,UsedCar
1530,TOYOTA,WISH 2.0,2012,160000 ,370000,UsedCar
1531,TOYOTA,ALTIS 1.8,2014,74888 ,430000,UsedCar
1532,BMW,X3 SERIES X3 3.0,2019,29900 ,1790000,UsedCar
1533,BENZ,GLE-CLASS 43 AMG,2017,62300 ,2790000,UsedCar
1534,AUDI,Q5 2.0,2019,20000 ,1690000,UsedCar
1535,PORSCHE,BOXSTER 2.5,2017,38000 ,3880000,UsedCar
1536,TOYOTA,VIOS 1.5,2018,56185 ,390000,UsedCar
1537,HONDA,CRV 1.5 TURBO,2017,56000 ,830000,UsedCar
1538,BMW,3 SERIES 320,2021,11000 ,1890000,UsedCar
1539,BENZ,S-CLASS S350,2017,16000 ,2480000,UsedCar
1540,BENZ,C-CLASS C300,2017,52000 ,1460000,UsedCar
1541,SUBARU,XV 2.0,2018,83000 ,660000,UsedCar
1542,LAND ROVER,RANGE ROVER 4.4,2004,167000 ,430000,UsedCar
1543,NISSAN,TIIDA 1.6,2013,87860 ,380000,UsedCar
1544,TOYOTA,ALTIS 1.8,2018,40567 ,530000,UsedCar
