,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_seat,car_cylinderVolume,car_driveMode,car_fuel,car_gear,car_address,car_title,car_photo,dealer_name,dealer_address,sunroof,TPMS,SRS,keyless,ESP,TCS,ABS,cruise_sys,HID_head,LED_head,electric_seat,auto_AC,navi_sys,IVI_sys,leather_seat,parking_radar,parking_camera,BSM,ACC
2006,270846,MITSUBISHI,OUTLANDER 2.4,2014,196399 ,320000,白色,5 ,5 ,2400,2WD,汽油,自排,桃園市,2014 中華 OUTLANDER 2.4 白,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-2f7dbdde-5439-4b93-b91f-0e7db3236659.jpg?w=600&h=450,正達汽車商行,桃園市大園區民生路99號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,268245,BENZ,C-CLASS ESTATE C250 T,2017,38000 ,1850000,白色,5 ,5 ,2000,2WD,汽油,手自排,台北市,2017 Benz C250 Estate AMG 五門旅行車 360環景 抬頭,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-8277ce38-b829-4ee7-b31e-8e1bc407a60f.jpg?w=600&h=450,東晴國際車業,台北市內湖區堤頂大道二段285號,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
2008,263873,VW,TOURAN 1.4,2012,97368 ,360000,灰色,5 ,7 ,1400,2WD,汽油,自手排,高雄市,2012型 福斯Touran 1.4TSI 七人座/省油省稅/雙增壓/大空間,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-95d69aab-fe2d-4319-9632-7bb0549e1eb2.JPG?w=600&h=450,乙鈞汽車,高雄市左營區自由四路428號,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
2009,270837,TOYOTA,YARIS 1.5,2018,23676 ,480000,紅色,5 ,5 ,1500,2WD,汽油,自排,嘉義縣,嘉義SAVE廣一汽車18年出廠 Yaris 僅跑2萬 i-key 6安 倒顯,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-01869c7d-a77b-4dd7-bfe8-d3f9696ad875.jpg?w=600&h=450,SAVE廣一汽車,嘉義縣水上鄉中山路二段1234號  二店中山路二段839號,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
2010,270836,MITSUBISHI,COLT PLUS 1.6,2007,77558 ,160000,藍色,5 ,5 ,1600,2WD,汽油,自排,嘉義縣,嘉義SAVE廣一汽車07年出廠 Colt Plus 僅跑7萬,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-7c63813d-90c6-48b0-ac70-fa239f305dbe.jpg?w=600&h=450,SAVE廣一汽車,嘉義縣水上鄉中山路二段1234號  二店中山路二段839號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,270834,MINI,COOPER S COUNTRYMAN 1.6,2011,154630 ,620000,黑色,5 ,4 ,1600,4WD,汽油,手自排,台南市,ALL4 頂級四輪驅動 空力套件 HK音響 全車精品改裝不拆送給你,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-889d77cc-7c2d-46cd-9c42-e3a47cf28392.jpg?w=600&h=450,福利堂二手車,台南市永康區永大路二段468之1號,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0
2012,270833,BMW,X3 SERIES X3 3.0,2019,25579 ,2470000,白色,5 ,5 ,3000,4WD,汽油,手自排,高雄市,BMW X3 M40i 2019年原鈑件 定速盲點車偏HK環景抬顯換檔撥片 恆躍,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-543d8165-a865-4b58-89dc-6d238bd9c6ec.jpg?w=600&h=450,恆躍汽車有限公司 GOO認證好店 SAVE認證,高雄市左營區自由四路227號,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
2013,270831,TOYOTA,RAV-4 2.4,2009,110000 ,350000,黑色,5 ,5 ,2400,4WD,汽油,自排,新北市,大信SAVE 2009年 RAV4 最頂級款 4WD 六氣囊+TCS+原廠影音!,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-dec5efcd-0e60-45e0-b433-784c3045a4b4.JPG?w=600&h=450,大信汽車-SAVE認證車聯盟,新北市泰山區新北大道5段618號,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
2014,270824,INFINITI,Q SEDAN Q50,2015,50000 ,750000,灰色,4 ,5 ,2000,2WD,汽油,手自排,台北市,2015 Infiniti Q50 2.0T 只跑5萬 電動天窗 灰《東威》,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-fabdcd58-c9b1-4fe5-84a5-475ed12745ff.JPG?w=600&h=450,東威汽車2761-3393,台北市松山區光復北路163-1號,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
2015,270823,BENZ,E-CLASS COUPE E400 COUPE,2015,75524 ,1390000,灰色,2 ,4 ,3000,2WD,汽油,手自排,高雄市,M-BENZ COUPE E400 2016款 導航倒顯 定速恆溫通風座椅 恆躍,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-09eb43e5-b63a-4087-9cca-805a361aa1e0.jpg?w=600&h=450,恆躍汽車有限公司 GOO認證好店 SAVE認證,高雄市左營區自由四路227號,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0
2016,270821,TOYOTA,WISH 2.0,2015,117390 ,460000,銀色,0 ,0 ,2000,2WD,汽油,手自排,屏東縣,7人座/倒車雷達/ISOFIX/安全氣囊/音響主機,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0ce7c91c-f4e4-4e3b-81e0-f3b7e00ab5ee.jpg?w=600&h=450,SUM/EASY CAR 財興汽車,屏東縣屏東市和生路一段127號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,270819,TOYOTA,YARIS 1.5,2010,307603 ,230000,白色,4 ,5 ,1500,2WD,汽油,自排,嘉義市,【上億汽車】2010 TOYOTA Yaris小鴨 G版,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3c0c7e8e-f337-4a1c-a7fe-9e101bd48715.png?w=600&h=450,上億汽車(嘉義),嘉義市嘉義市西區博愛路二段567之2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,270816,BENZ,CLA-CLASS CLA250,2018,44460 ,1480000,白色,4 ,5 ,2000,2WD,汽油,自手排,台北市,BENZ 2018式 CLA250 White Art  特仕版 盛喬國際,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6e7d38d7-2fb0-45f0-8d6f-6a4d53243f67.jpg?w=600&h=450,盛喬國際,台北市中山區濱江街278號,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0
2019,270814,BENZ,GLC-CLASS GLC 300,2017,53590 ,1680000,白色,4 ,5 ,2000,2WD,汽油,手自排,台南市,台南 [東達汽車] 2017年 賓士 GLC300 2.0L,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d5c5c40c-ce3c-4cb5-bc66-05687f96dd5b.jpg?w=600&h=450,台南東達汽車 台南百家好店 GOO好店,台南市東區東門路3段230號,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
2020,270811,BMW,3 SERIES 320,2015,68141 ,880000,灰色,4 ,5 ,2000,2WD,汽油,手自排,嘉義市,【上億汽車】2015 BMW 320I,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-b18da661-1471-4327-97b6-6f03ce2fc53d.png?w=600&h=450,上億汽車(嘉義),嘉義市嘉義市西區博愛路二段567之2號,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,270809,VW,GOLF 1.6,2013,200000 ,220000,鐵灰色,5 ,5 ,1600,2WD,汽油,自手排,新北市,【宏運嚴選】【免出門線上看】VW GOLF 1.6 本月最促銷保證實價,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d8c8e3b1-e25b-4333-a321-937578c48dd4.jpg?w=600&h=450,宏運新古車販売,桃園市龜山區萬壽路一段230-1號 捷運迴龍站1號出口,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0
2022,270806,HONDA,CRV 2.4,2013,107326 ,560000,黑色,5 ,5 ,2500,2WD,汽油,自排,桃園市,2013 本田 CRV 2.4 黑,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-b69a8670-5c12-4bb1-994e-def6bf097fba.jpg?w=600&h=450,正達汽車商行,桃園市大園區民生路99號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,268548,TOYOTA,RAV-4 2.0,2015,79386 ,620000,白色,5 ,5 ,2000,2WD,汽油,自排,桃園市,2015 TOYOTA RAV4 2.0 白,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-58df2f0e-436a-4ace-ad60-8d588109b8c8.jpg?w=600&h=450,正達汽車商行,桃園市大園區民生路99號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,270803,VOLVO,V40 1.6,2014,59000 ,580000,藍色,5 ,5 ,1600,2WD,汽油,手自排,新北市,14年VOLVO V40 T4 POLESTAR 式樣~全程原廠保養~歡迎賞車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-7d5141ec-8ffd-457f-be81-1784aad65cd7.jpg?w=600&h=450,90夢想 承新汽車,新北市林口區粉寮路一段12號,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025,270800,BENZ,C-CLASS C300,2016,67810 ,1330000,黑色,4 ,5 ,2000,4WD,汽油,手自排,台北市,BENZ 2016 C300 AMG 德國萊茵認證 盛喬國際,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-c9342ee4-aa06-4804-a7fa-5ba7dc35d035.jpg?w=600&h=450,盛喬國際,台北市中山區濱江街278號,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0
2026,270796,HONDA,FIT 1.5,2015,8100 ,470000,白色,5 ,5 ,1500,2WD,汽油,手自排,新北市,出售HONDA FIT頂級S版 僅跑8千公里 絕對實跑里程 一手車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-8afbadfe-d543-40d8-87f4-82c37e9b8101.jpeg?w=600&h=450,駒艷國際車業,新北市樹林區保安街二段88號,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
2027,270795,TOYOTA,VIOS 1.5,2006,167000 ,150000,白色,4 ,5 ,1500,2WD,汽油,自排,台南市,小資族的最愛首選,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9dd36980-a806-432b-99db-af38f8dcc8a2.jpg?w=600&h=450,銨銡汽車,台南市安南區安吉路一段212號,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2028,270794,BMW,3 SERIES 318,2018,23000 ,1050000,白色,4 ,5 ,1500,2WD,汽油,手自排,新北市,出售2018年BMW F30 總代理5AS駕駛輔助 免鑰匙 一手車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-483dcec8-d7fa-4aea-bf50-b30cc398b1ba.jpeg?w=600&h=450,駒艷國際車業,新北市樹林區保安街二段88號,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2029,268445,MITSUBISHI,COLT PLUS 1.5,2018,47000 ,390000,白色,5 ,5 ,1500,2WD,汽油,手自排,新北市,大信SAVE 2018年 COLT PLUS 頂級款 電動尾門 僅跑4萬多KM!,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-7150c052-93dd-41d2-b8e2-ed4176a177a0.JPG?w=600&h=450,大信汽車-SAVE認證車聯盟,新北市泰山區新北大道5段618號,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0
2030,263702,BMW,7 SERIES 730,2010,76000 ,680000,銀色,4 ,5 ,3000,2WD,柴油,手自排,新北市,大信SAVE 2010 BMW 730 d 柴油 S350 A8 528 535,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-b5db11c7-8818-4a7a-a1a3-c16878728530.JPG?w=600&h=450,大信汽車-SAVE認證車聯盟,新北市泰山區新北大道5段618號,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
2031,268481,TOYOTA,WISH 2.0,2013,150005 ,380000,白色,5 ,7 ,2000,2WD,汽油,手自排,嘉義縣,2013 豐田 威曲 2.0 白,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6af94e29-defd-4ade-a39f-924a1466e632.jpg?w=600&h=450,富捷汽車,嘉義縣水上鄉大崙村大崙154號,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2032,270784,HONDA,CRV 1.5 TURBO,2020,38900 ,870000,白色,5 ,5 ,1500,2WD,汽油,手自排,台北市,2020年式 HONDA CRV 1.5,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-f2868a74-9949-4d08-bb02-5a9b120be99c.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2033,270782,TOYOTA,RAV-4 2.4,2011,147000 ,390000,黑色,5 ,5 ,2400,2WD,汽油,自排,台北市,2011 TOYOTA RAV4 2.4,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-228ef78e-9357-4cf4-a48c-35487f4a2c53.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,266859,BENZ,C-CLASS C300,2017,31000 ,1450000,黑色,0 ,0 ,2000,4WD,汽油,手自排,台南市,*新泰汽車* BENZ C300 AMG 2017年 #229908,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-21e579f1-69a4-4c9f-8433-2a9e7ce23831.JPG?w=600&h=450,新泰汽車,台南市仁德區太子路735號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,268535,LEXUS,IS SERIES IS300,2019,30000 ,1290000,鈦銀色,4 ,5 ,2000,2WD,汽油,手自排,台北市,2019 Lexus IS300 只跑三萬  原廠十萬導航 電視《東威》,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3543f90f-0b22-4112-a3f8-06a3167cd57e.jpg?w=600&h=450,東威汽車2761-3393,台北市松山區光復北路163-1號,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2036,268537,LEXUS,RX SERIES RX270,2013,90000 ,790000,銀色,4 ,5 ,2700,2WD,汽油,手自排,台北市,2013 Lexus RX270  頂級版 天窗 銀色《東威》,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-5c25700d-7d68-4ffa-9922-3cc201252b2f.jpg?w=600&h=450,東威汽車2761-3393,台北市松山區光復北路163-1號,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
2037,268538,LEXUS,NX SERIES NX200,2018,50000 ,1180000,鈦銀色,4 ,5 ,2000,2WD,汽油,手自排,台北市,2018 Lexus NX200 鈦色 保固中《東威》,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d4e0eed7-04d7-4c1d-8290-030f3007b035.jpg?w=600&h=450,東威汽車2761-3393,台北市松山區光復北路163-1號,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
2038,270779,PEUGEOT,3008 1.6,2014,69184 ,460000,藍色,5 ,5 ,1600,2WD,柴油,自手排,台北市,2014法國寶獅PEUGEOT 3008 e-HDi,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-11ec5c59-023b-4fe7-b755-d411120f478a.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,266074,TOYOTA,CAMRY 2.0,2017,106492 ,530000,銀色,4 ,5 ,2000,2WD,汽油,手自排,屏東縣,雅致型/里程保證/原鈑件/雙安/恆溫空調/ECO節能/快撥鍵/日行燈,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-2655511e-fe72-4aa8-a1ab-7bed5ea51419.jpg?w=600&h=450,SUM/EASY CAR 財興汽車,屏東縣屏東市和生路一段127號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,233644,BENZ,E-CLASS E350,2010,124175 ,820000,黑色,4 ,5 ,3500,2WD,汽油,手自排,屏東縣,【E350 氣派房車】手自排、雙前電動椅、HK音響、多媒體系統、HID頭燈、天窗,https://usedcar-image-v2.azurewebsites.net//Storages/car-images-original/temp-b018ffcb-43d1-4948-9008-39461ee7988b.jpg?w=600&h=450,SUM/EASY CAR 財興汽車,屏東縣屏東市和生路一段127號,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0
2041,270778,TOYOTA,CAMRY 2.0,2016,88364 ,520000,黑色,0 ,0 ,2000,2WD,汽油,手自排,屏東縣,倒車雷達/核木飾板/冷氣後座出風口/方向盤音樂快撥鍵,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6b895887-beeb-4805-acc3-6ffe851c0238.jpg?w=600&h=450,SUM/EASY CAR 財興汽車,屏東縣屏東市和生路一段127號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,270776,FORD,FIESTA 1.6,2014,49054 ,290000,藍色,5 ,5 ,1600,2WD,汽油,自排,台北市,2013 FORD fiesta 1.6 S 5D 0986101031 阿佑,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3c000eb1-0e4c-4fd6-8a93-f815d2057365.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2043,268243,BMW,1 SERIES 118,2015,63000 ,730000,黑色,5 ,5 ,2000,2WD,柴油,手自排,台北市,2015 BMW 118d 總代理/F20小改款 -- 鼎浤車業,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-91251198-99d2-441f-abe6-cdb9ad88ea49.jpg?w=600&h=450,鼎浤車業,台北市北投區立賢路101號,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0
2044,268461,PORSCHE,996 3.4,2001,147000 ,990000,藍色,2 ,2 ,3400,4WD,汽油,手自排,台北市,2001 Porsche 911 Carrera 4 Coupe -- 鼎浤車業,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-a644bf69-3271-45f0-8c92-5e3c2e22a925.jpg?w=600&h=450,鼎浤車業,台北市北投區立賢路101號,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
2045,270773,BMW,3 SERIES 320,2020,2868 ,1860000,藍色,4 ,5 ,2000,2WD,汽油,手自排,台北市,台北上億汽車BMW 320i Touring M Sport (G21)2020,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e23a9fe2-c21e-40aa-8117-c222bb202910.jpg?w=600&h=450,上億汽車,台北市北投區承德路6段335-3號,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1
2046,270772,BMW,2 SERIES 220I,2016,34000 ,990000,白色,5 ,5 ,2000,2WD,汽油,手自排,高雄市,2016年 BMW 220i AT F45 【總代理 僅跑3萬4千公里】,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-f2ce2f34-803b-42ee-8814-ff22698e3d24.jpg?w=600&h=450,詠昌x茂城,高雄市三民區天祥一路208號,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
2047,268354,BMW,M3 M3 SEDAN,2017,25493 ,2490000,藍色,4 ,5 ,3000,2WD,汽油,自手排,嘉義縣,M3 Competition 5AS HK 碳纖維套件 智慧雷射頭燈 運動型卡鉗,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d97135cc-03bf-4f21-b842-165f09db6000.jpg?w=600&h=450,鼎翔汽車,台南市永康區中華路1028號,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
2048,268377,BENZ,GLC-CLASS GLC 300,2018,54549 ,2190000,黑色,5 ,5 ,2000,4WD,汽油,手自排,台南市,GLC300 Coupe AMG 夜色 柏林 自動停車 環景 盲點 加熱椅 天窗,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-1770f96f-a5be-40f8-8b7d-f80b7f8825bd.jpg?w=600&h=450,鼎翔汽車,台南市永康區中華路1028號,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
2049,268455,BMW,6 SERIES GRAN COUPE 640,2016,78521 ,1680000,白色,4 ,5 ,3000,2WD,汽油,手自排,台南市,總代理 640i Msport卡鉗 360°環景 自動停車 全套免鑰匙 雙記憶椅,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-36bc0ab1-e490-490c-be17-35988f6c63b2.jpg?w=600&h=450,鼎翔汽車,台南市永康區中華路1028號,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
2050,268472,BENZ,CLA-CLASS CLA250,2014,47498 ,1090000,白色,4 ,5 ,2000,4WD,汽油,自手排,台南市,CLA250 AMG HID氙氣頭燈 車道輔助套件 倒攝 盲點 電動加熱記憶椅,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-fc2d5b3f-70f6-4a0b-9be0-052079d71731.jpg?w=600&h=450,鼎翔汽車,台南市永康區中華路1028號,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0
2051,268500,BENZ,C-CLASS C300,2017,79287 ,1390000,白色,4 ,5 ,2000,4WD,汽油,手自排,台南市,AMG 自動停車 環景 盲點 全景 柏林 摸門 電尾門 加熱記憶椅 #2371,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-4aa64849-7cae-4d37-8d5b-0ccccfaf6f42.jpg?w=600&h=450,鼎翔汽車,台南市永康區中華路1028號,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
2052,257507,MAZDA,MPV 3.0,2003,250000 ,90000,白色,5 ,7 ,3000,2WD,汽油,自手排,台南市,最佳代步車 大空間 載小孩 去旅行,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-7c97ead1-d4f0-4b9f-848a-b4ad054fec3d.jpg?w=600&h=450,亞新汽車,台南市新營區長榮路一段356號,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2053,268440,VW,GOLF PLUS 2.0,2010,220000 ,250000,灰色,5 ,5 ,2000,2WD,柴油,手自排,台南市,火紅GOLF小車  喜歡的行動要快喔,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-33fc60dc-8498-440d-90d6-6a51166ddb6d.jpg?w=600&h=450,亞新汽車,台南市新營區長榮路一段356號,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2054,268517,MITSUBISHI,DELICA 2.4,2012,100000 ,260000,白色,2 ,3 ,2400,2WD,汽油,自手排,台南市,夜市人生 菜市場好幫手 便宜又好開的賺錢車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-24083cd2-ffac-4a3a-a161-c0e4091eea16.jpg?w=600&h=450,亞新汽車,台南市新營區長榮路一段356號,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2055,270771,BMW,1 SERIES 118,2021,2000 ,1500000,藍色,4 ,5 ,1500,2WD,汽油,手自排,台北市,台北上億汽車 BMW 118i Edition M (F40) 2021年式,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9f5eaf65-1386-4cf9-876d-fa8353197c01.jpg?w=600&h=450,上億汽車,台北市北投區承德路6段335-3號,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0
2056,266049,TOYOTA,ALTIS 1.8,2011,90400 ,270000,白色,4 ,5 ,1800,2WD,汽油,手自排,台中市,升級安卓多合一影音 E版 恆溫 定速巡航,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-163c4ffd-7f85-4551-8dc6-d9efff785d5a.jpg?w=600&h=450,聖傑汽車商行,台中市烏日區中山路三段903號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,263508,BMW,X1 SERIES X1 SDRIVE,2013,80000 ,620000,白色,5 ,5 ,2000,2WD,汽油,手自排,台中市,sDrive18i 衛星導航 倒車顯影 正一手車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-67a6a845-b12d-4457-a244-c4bcf01b9332.jpg?w=600&h=450,聖傑汽車商行,台中市烏日區中山路三段903號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,268424,TOYOTA,YARIS 1.5,2013,128870 ,280000,黑色,5 ,5 ,1500,2WD,汽油,自排,桃園市,YARIS小鴨G版最保值的5門掀背車一手無菸車庫車原板件新車至今都在原廠保養,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-4d2f89e8-4182-435f-97a9-df6d1105a3e0.jpg?w=600&h=450,錦鑫汽車,桃園市蘆竹區南工路39-3號,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
2059,268469,VW,GOLF 2.0,2016,220000 ,750000,灰色,5 ,5 ,2000,2WD,汽油,自排,台中市,正15年 GTI 7 用13年的價格買15年的車 單純跑多 車況健康 可超貸,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-28518e94-9d94-4020-9e69-d4a6d6bd762c.jpg?w=600&h=450,超擎汽車,台中市大里區文心南路1245-1號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,266001,TOYOTA,ALTIS 1.8,2012,240000 ,280000,黑色,4 ,5 ,1800,2WD,汽油,手自排,桃園市,群益 2012 ALTIS E版,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-ed6304f4-0c79-4c5f-ae0b-5f2e05594666.jpg?w=600&h=450,群益汽車,桃園市八德區中華路453號,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2061,257895,MAZDA,3 1.6,2014,79000 ,380000,灰色,5 ,5 ,1600,2WD,汽油,手自排,桃園市,群益 2014 MAZDA3 5門掀背 小改款 1.6 天窗,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d951cc7c-a67a-43f3-b6c3-6fe30160aa0a.jpg?w=600&h=450,群益汽車,桃園市八德區中華路453號,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2062,260913,MITSUBISHI,LANCER 1.6,2003,166832 ,40000,銀色,4 ,5 ,1600,2WD,汽油,自排,嘉義市,【上億汽車】2003 MITSUBISHI LANCER,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3bbae033-99c5-45a0-afac-3ed9382238fd.png?w=600&h=450,上億汽車(嘉義),嘉義市嘉義市西區博愛路二段567之2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,260952,TOYOTA,COROLLA 1.8,1996,144718 ,40000,綠色,4 ,5 ,1800,2WD,汽油,自排,嘉義市,【上億汽車】TOYOTA COROLLA-XE,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6e065d3d-6315-43d6-aefe-546714e1f13a.png?w=600&h=450,上億汽車(嘉義),嘉義市嘉義市西區博愛路二段567之2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,265484,BMW,5 SERIES 530,2017,45360 ,1860000,白色,4 ,5 ,2000,2WD,汽油,手自排,台北市,BMW 正2017年 G30 530i M版 5AT 德國萊因認證 盛喬國際,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6306d515-a5fa-4390-aad4-e56c5e0b2863.jpg?w=600&h=450,盛喬國際,台北市中山區濱江街278號,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
2065,265425,BENZ,C-CLASS C43,2017,40915 ,2190000,黑色,4 ,5 ,3000,2WD,汽油,手自排,台北市,BENZ 2017 C43 按鈕全滿 德國萊茵認證 盛喬國際,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-aaa1debe-98e6-4e5c-9d04-196354a4d689.jpg?w=600&h=450,盛喬國際,台北市中山區濱江街278號,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
